content,author_comment,editor_memo,dummy,create_datetime,author_url,author,license
午後六時、当落メール届く頃 世界は一瞬 酸素不足,ライブチケットの当落確認メールを見るときの気持ちや様を歌にしました,,,"Dec 8, 2025 11:47 pm",https://twitter.com/tyrannos818181,さに。,CC BY-NC-ND 4.0
ペグ廻しチューニングする六弦よ私は正しい音が分からぬ,,,,"Dec 1, 2025 5:26 pm",https://twitter.com/mizuochi_tanka,水落 瑛,CC BY-NC-ND 4.0
肌寒いギャラリー内の回遊魚　大好きな絵に閉じ込められて,,,,"Dec 8, 2025 9:40 pm",https://twitter.com/finalkanidoumei,土佐ｱｳﾞｧﾝﾁｭｰﾙぱす汰,CC BY-NC-ND 4.0
生きていてほしい君との秒針が冬の砂漠になればなるほど,,,,"Dec 2, 2025 12:47 pm",https://twitter.com/@Tamonokidesu,戸倉田面木,CC BY-NC-ND 4.0
席を立ち、残った椅子の温もりと同じ静かな夜の温もり,,,,"Dec 6, 2025 9:36 pm",https://twitter.com/katabe_kata,片辺かた,CC BY-NC-ND 4.0
ありがとう見つけてくれて透明になりかけていた心がうたう,,,,"Nov 30, 2025 4:08 pm",https://twitter.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
黄金の蜜いも孕むたい焼きを青銅《ブロンズ》の鳩に呉れに行く坂,,,,"Dec 8, 2025 9:44 pm",https://twitter.com/finalkanidoumei,土佐ｱｳﾞｧﾝﾁｭｰﾙぱす汰,CC BY-NC-ND 4.0
乗ったのに空車表示が消えなくて高速道路が滑走路になる,,,,"Dec 8, 2025 12:00 am",https://twitter.com/amanumiyu,亜麻布みゆ,CC BY-NC-ND 4.0
湯船からふやけた指を重くだす　人語を話す準備をしつつ,,,,"Dec 2, 2025 2:34 pm",https://twitter.com/spring_bird_gr,はるかぜ,CC BY-NC-ND 4.0
あ、金木犀のにおいって言う時の好きと嫌いが混ざった感じ,,,,"Dec 3, 2025 8:54 pm",https://twitter.com/hakka_kinoko,ベーグル,CC BY-NC-ND 4.0
夕日受け　薄紅色の芒の穂　乙女の風情　海風を待つ,,,,"Nov 30, 2025 2:49 pm",,樹懶,CC BY-NC-ND 4.0
厳寒の息白む朝澄んだ空今日も会社へカローラに乗って,会社勤めの冬の朝を詠みました。朝が始まるぞという気持ちをこめてみました。,,,"Dec 7, 2025 8:15 pm",https://twitter.com/fromshino,篠崎彦斎,CC BY-NC-ND 4.0
君のその言葉の選び方が好きトーストに沁むバターのひかり,,,,"Dec 8, 2025 11:43 pm",https://twitter.com/aoha_tsukise,月瀬 葵葉,CC BY-NC-ND 4.0
広げたら指の間に水掻きのあるひとだった年下だった,,,,"Nov 29, 2025 7:47 pm",https://twitter.com/takosan_kcr,たこの粥,CC BY-NC-ND 4.0
第一話では死んでしまう人が最終回では生きていたみたいなのがよかったんだけど,,,,"Dec 4, 2025 11:07 am",https://twitter.com/zeronokamides,ゼロの紙,CC BY-NC-ND 4.0
横になるきみが来て添い寝をくれる冬のはじめの耳鳴りサンキュ,猫短歌。「きみ」は飼い猫のことです。耳鳴りが酷くて臥せっていたときのできごと。,,,"Dec 4, 2025 4:02 pm",https://twitter.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
シャンプーに寝転び紙をかけられて床に散らばる髪の葬式,,,,"Dec 6, 2025 9:13 pm",https://twitter.com/katabe_kata,片辺かた,CC BY-NC-ND 4.0
インスタで映えない景色を僕たちはいつも一緒に見て帰ったね,,,,"Dec 8, 2025 2:08 am",https://twitter.com/kijousan,宇井モナミ,CC BY-NC-ND 4.0
空白をそっと残しておきましょう　人知れず吐く息の置き場所,,,,"Nov 30, 2025 8:50 pm",https://twitter.com/mizu_tama_konko,水玉子,CC BY-NC-ND 4.0
この胸の君の全てがぐすぐすと崩れて消える砂糖菓子なら,,,,"Dec 1, 2025 10:09 pm",https://twitter.com/tanankatoru,田仲トオル,CC BY-NC-ND 4.0
「スキダヨ」と「ワカレマショウ」を脳内でサンプリングし煽るＤＪ,どちらを取るか悩んでごちゃついてる様を表現しました,,,"Dec 8, 2025 11:43 pm",https://twitter.com/tyrannos818181,さに。,CC BY-NC-ND 4.0
掴んだら消えちゃうからさ幸せの文字にゆきって読み方がある,,,,"Dec 5, 2025 3:14 pm",https://twitter.com/d23705,北野白熊,CC BY-NC-ND 4.0
いつの日か自分の足で歩き出せカレーのいない福神漬よ,,,,"Nov 30, 2025 4:10 pm",https://twitter.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
夕暮れの通学路へと舞い込んだ落ち葉は風に乗り旅をする,,,,"Dec 1, 2025 1:29 am",https://twitter.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
教室の僕らの集う指定席 季節変われば終わると知ってて,,,,"Dec 3, 2025 9:29 pm",https://twitter.com/kootarogo,藤瀬こうたろー,CC BY-NC-ND 4.0
ごめん今ブラックサンダー噛み砕く音でなんにも聞こえなかった,,,,"Dec 1, 2025 9:04 pm",https://twitter.com/18necco18,宮緖かよ,CC BY-NC-ND 4.0
ねむい顔氷水へと飛び込んでレタスみたいにしゃっきりさせたい,,,,"Dec 1, 2025 6:30 am",https://twitter.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
携帯を見つけるためにあのときと同じ姿勢でソファーに座る,,,,"Dec 4, 2025 9:37 am",https://twitter.com/sonatine_yuki,村川愉季,CC BY-NC-ND 4.0
私には世界が眩し過ぎるから君の木かげに助けられてる,,,,"Dec 1, 2025 6:30 am",https://twitter.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
現代の盛者必衰は文化祭終えた校舎の夜の静けさ,,,,"Dec 6, 2025 11:26 pm",https://twitter.com/noa_tanka_micra,小川希空,CC BY-NC-ND 4.0
回送のバスの速度で秋風はわたしを置いて吹き抜けていく,,,,"Dec 2, 2025 11:01 pm",https://twitter.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
しあわせを空から借りた朝だった君の名字を丁寧に書く,,,,"Dec 2, 2025 12:12 am",https://twitter.com/Linon_non,りのん,CC BY-NC-ND 4.0
立ち止まり演奏聴いてくれた子のリクエスト弾く幸せだなあ,ストリートピアノの奏者が立ち止まった小さな女の子のリクエストを弾く姿がとても幸せそうで、その想いを詠みました。,,,"Dec 8, 2025 8:08 pm",https://twitter.com/yui_oribe,織部ゆい,CC BY-NC-ND 4.0
市場には並んでませんこのわたし売れ残りではなく非売品,,,,"Dec 8, 2025 7:13 pm",https://twitter.com/suimitudou16,睡密堂,CC BY-NC-ND 4.0
(わかります。私もそろそろ死にたいと思ってかれこれ数年経ちます。),,,,"Nov 30, 2025 12:16 pm",https://twitter.com/yarukatanashi,ヤマメ,CC BY-NC-ND 4.0
いつだってきらいになっていいんだよ雨つゆだって花を離れる,,,,"Nov 29, 2025 7:48 pm",https://twitter.com/takosan_kcr,たこの粥,CC BY-NC-ND 4.0
君想うときだけ胸に咲く花に棘はあったりなかったりする,,,,"Nov 30, 2025 12:16 pm",https://twitter.com/yarukatanashi,ヤマメ,CC BY-NC-ND 4.0
雪解けのように言葉が消えていく祖父は国語辞典を抱いて,,,,"Dec 7, 2025 11:09 pm",https://twitter.com/buumekonbutya,ume,CC BY-NC-ND 4.0
祈りにも似ている構えでカマキリは路上で人類を威嚇する,お題「カマキリ」。実物に出会ったことが一度もないのですが、友人がカマキリに威嚇された話をベースに。,,,"Dec 4, 2025 4:01 pm",https://twitter.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
ビル風に吹きあげられて幾万の　夢の残響トーキョータワー,,,,"Dec 9, 2025 1:51 am",https://twitter.com/HaL7sg,青兎,CC BY-NC-ND 4.0
おおきめのウナギが好きでおおきめのうなぎになりたくない人がすき,,,,"Dec 2, 2025 12:46 pm",https://twitter.com/@Tamonokidesu,戸倉田面木,CC BY-NC-ND 4.0
ゆっくりとあわてないでねもういいと思えばそれが春なのだから,,,,"Dec 6, 2025 6:18 pm",https://twitter.com/yosaku47,よさく,CC BY-NC-ND 4.0
純白じゃなくて殉白なんだよ純粋なんて持ってないもの,,,,"Dec 3, 2025 9:29 pm",https://twitter.com/fammefatal1129,律,CC BY-NC-ND 4.0
ゆっくりとぬくめるミルク　ひとつずつ足りないとこを満たせるように,,,,"Dec 8, 2025 11:42 pm",https://twitter.com/aoha_tsukise,月瀬 葵葉,CC BY-NC-ND 4.0
やわらかに発光してる薄埃もどらぬ兄の聖なる六畳,,,,"Dec 7, 2025 8:37 pm",https://twitter.com/TEN_57577,てん,CC BY-NC-ND 4.0
魔法っていつかは解けるものだからこの物語はここでおしまい,,,,"Nov 30, 2025 9:26 am",https://twitter.com/shienkotonoha,佐竹紫円,CC BY-NC-ND 4.0
明日から廃線になるさようなら最終便のバスに飛び乗る,,,,"Dec 1, 2025 6:28 am",https://twitter.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
ゆらゆらとゆれる炎のすぐそばに身を焦がしつつ走る木馬を,,,,"Dec 1, 2025 1:29 am",https://twitter.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
青の花束を雪解け水へ生けあなたに贈るデュモルチェライト,,,,"Dec 8, 2025 11:44 pm",https://twitter.com/aoha_tsukise,月瀬 葵葉,CC BY-NC-ND 4.0
あの夜に別れた星はどこ行った誰かの願いひとつ叶えて,,,,"Nov 30, 2025 10:14 pm",https://twitter.com/irusousaku,アリタ別館,CC BY-NC-ND 4.0
時知らず　月に朝顔あでやかに　濃紫やら臙脂の絞り,満月の夜の帰り道　ご近所の垣根で,,,"Nov 20, 2025 2:16 pm",,樹懶,CC BY-NC-ND 4.0
一匙の抹茶しゅるしゅる優しさを込めて点てたの楽しかったね,茶道部の私は放課後、みんなと互いにお抹茶を点て合っていました。みんなでお抹茶を飲みながらお喋りをして、畳の上で楽しく過ごした記憶を詠みました。,,,"Dec 8, 2025 8:37 pm",https://twitter.com/yui_oribe,織部ゆい,CC BY-NC-ND 4.0
丸まらず包まりもせず生きていく怪獣きたら全裸になりたい,,,,"Dec 2, 2025 11:06 pm",https://twitter.com/_05_maryo,井山カナ,CC BY-NC-ND 4.0
盆栽の枝を落として神になる ふと見上げれば昼に月がある,,,,"Dec 5, 2025 11:48 am",https://twitter.com/m_yukiyuki7,望月ゆい,CC BY-NC-ND 4.0
いちように弾き出された枯れもみじ日差しに追われ霧雨の中,,,,"Dec 1, 2025 12:20 pm",https://twitter.com/kanzakura775,汐,CC BY-NC-ND 4.0
また今日も主役気取りの横にいて頷くだけの取り巻きＢ子,そんな状況をほんとは望んでないのに、B子としてやり過ごすことを選んでしまったやるせなさを歌にしました,,,"Dec 8, 2025 11:49 pm",https://twitter.com/tyrannos818181,さに。,CC BY-NC-ND 4.0
ほぼ甘み無しの割下　ねえ母さん「しっかりしてる」は褒め言葉ですか,,,,"Nov 30, 2025 7:30 pm",https://twitter.com/mskpompomfuwa23,まさけ,CC BY-NC-ND 4.0
ちっぽけな決意だけれど神様の代わりにそこで聞いておくれよ,,,,"Dec 2, 2025 11:02 pm",https://twitter.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
モヤモヤがずっと心の邪魔をするガラスの窓が汚れたように,,,,"Nov 30, 2025 5:40 pm",https://twitter.com/kiriyamatouta31,桐谷やまと,CC BY-NC-ND 4.0
雲ひとつない青空に尋ねると「やっぱりちょっとさびしい」だって,,,,"Nov 29, 2025 7:41 pm",https://twitter.com/teto_starlight,てと,CC BY-NC-ND 4.0
「大吉の吉に田んぼ」と言っていた吉田の結婚、君に幸あれ,,,,"Dec 3, 2025 9:26 pm",https://twitter.com/kootarogo,藤瀬こうたろー,CC BY-NC-ND 4.0
チャラそうで圏外だよと言う僕の軸はふにゃりと曲がっている,主人公の僕。人気者の女子。友人の前でからかわれる。「チャラそうだし圏外」と否定してきたし、今も否定するけれど、僕自身は気づいている。その子を好きになってしまっている。,,,"Nov 28, 2025 5:34 pm",https://twitter.com/91com,棚果輪,CC BY-NC-ND 4.0
くたらくたら煮られて踊る茶葉らにも風にそよいだ惑星がある,,,,"Dec 2, 2025 12:59 pm",https://twitter.com/osorakukajin,奈路 侃,CC BY-NC-ND 4.0
磨くとは傷つけることシルバーのハートをなぞる布は黒ずみ,,,,"Dec 6, 2025 10:18 pm",https://twitter.com/Hiro_HAGIMIYA,萩宮寛,CC BY-NC-ND 4.0
カサカサの茶色い落ち葉カラカラと風にはしゃいで今が青春,,,,"Dec 5, 2025 2:37 pm",https://twitter.com/YuzukiSakurai,桜井弓月,CC BY-NC-ND 4.0
救いたい人と救われたい人は等しくなくて海が広がる,,,,"Dec 7, 2025 11:09 pm",https://twitter.com/buumekonbutya,ume,CC BY-NC-ND 4.0
星座なら唯一わかるオリオン座みたいに今日もあなたを見つける,,,,"Dec 6, 2025 6:19 pm",https://twitter.com/yosaku47,よさく,CC BY-NC-ND 4.0
悪い子の僕にサンタは来ないけど　クリぼっちでもチキンは食べる,,,,"Dec 1, 2025 10:10 pm",https://twitter.com/tanankatoru,田仲トオル,CC BY-NC-ND 4.0
ゴミ箱に捨て火に焚べたあの笑みは胸で焦げつき消えなくなった,,,,"Dec 3, 2025 1:51 pm",https://twitter.com/aoiaoi0143,あおい,CC BY-NC-ND 4.0
金木犀　あなたのなかにいる犀の厚いまぶたを寝るまで撫でる,,,,"Dec 3, 2025 1:00 am",https://twitter.com/keshiki_kgym,久我山景色,CC BY-NC-ND 4.0
取り消した跡は年輪みたいでも好きで好きで好き過去に出来ない,,,,"Nov 30, 2025 6:41 pm",https://twitter.com/tamuraokita,たむら,CC BY-NC-ND 4.0
ホールごとケーキを崩し合うときの二人はまるで阿吽の呼吸,,,,"Nov 30, 2025 12:17 pm",https://twitter.com/yarukatanashi,ヤマメ,CC BY-NC-ND 4.0
雪に濡れてゆがんだ本を差しだされ本をみていた　どう笑ってた？,,,,"Dec 5, 2025 4:00 pm",https://twitter.com/ttmx6,畳川鷺々,CC BY-NC-ND 4.0
木枯らしを訳してしまう　長い長い葬送のない国の言語で,,,,"Dec 2, 2025 12:39 am",https://twitter.com/ogashira_hiriki,大頭非力,CC BY-NC-ND 4.0
埋められない穴だけあつめて紅色の糸を通せば運命みたいね,,,,"Dec 7, 2025 8:49 pm",https://twitter.com/minamika7575,叭居,CC BY-NC-ND 4.0
大丈夫じゃない私を大丈夫じゃないわたしが抱きしめ生きる,,,,"Dec 3, 2025 8:53 pm",https://twitter.com/hakka_kinoko,ベーグル,CC BY-NC-ND 4.0
そのうちに息ができなくなってきてゴミ箱だったと気づいてしまう,,,,"Dec 6, 2025 6:26 pm",https://twitter.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
何もかも褪せる季節に残されたバナナはニ頭のキリンとなりぬ,,,,"Dec 1, 2025 8:56 pm",https://twitter.com/kikura_ge,キクラゲ,CC BY-NC-ND 4.0
ひねくれた盆栽ならば愛される　別に羨ましくなんてない,,,,"Nov 30, 2025 7:48 pm",https://twitter.com/OkadaDouitsu,岡田道一,CC BY-NC-ND 4.0
閉鎖された病院のロビー夏の夜を閉じ込めたような七夕飾り,,,,"Dec 5, 2025 12:06 am",https://twitter.com/rara_wcat_tanka,アサコル,CC BY-NC-ND 4.0
太腿の夏色したる濃淡と入道雲は共に駆け抜け,,,,"Dec 8, 2025 9:11 pm",https://twitter.com/finalkanidoumei,土佐ｱｳﾞｧﾝﾁｭｰﾙぱす汰,CC BY-NC-ND 4.0
左手が五グラム重くなってから朝はパン派になってしまった,,,,"Nov 30, 2025 7:46 pm",https://twitter.com/OkadaDouitsu,岡田道一,CC BY-NC-ND 4.0
癒着して炎症してます　君たちの愛情と同情の縫い目は,,,,"Dec 2, 2025 2:07 pm",https://twitter.com/Umi1146295,Umi.,CC BY-NC-ND 4.0
人間の足から奪った熱たちを集めて夏が作られている,,,,"Dec 4, 2025 8:28 pm",https://twitter.com/ushiromaeeen,鈴鹿うしろ,CC BY-NC-ND 4.0
ポラリスが見下ろしている　誰にでも優しいひとの瞳の輝度で,,,,"Dec 8, 2025 7:16 pm",https://twitter.com/Fumi_Myoi,明井ふみ,CC BY-NC-ND 4.0
うつ伏せのままのあなたが顔上げた優しいあなた強くなったね,辛く、顔を上げることも出来ずうつ伏せのまま。それでも、頑張る。頑張って、泣きながらでも顔を上げて前を向く。そうやって生きる人に届けたい想いを詠みました。,,,"Dec 8, 2025 8:24 pm",https://twitter.com/yui_oribe,織部ゆい,CC BY-NC-ND 4.0
色々あっての私です 色々あってのアナタであるように ね,,,,"Dec 2, 2025 9:07 pm",https://twitter.com/36aoRu1Re4K4AbR,空虚 シガイ,CC BY-NC-ND 4.0
Base Ball Bear の歌うハン・ガンの『菜食主義者』を等倍速で,,,,"Dec 2, 2025 6:45 pm",https://twitter.com/osorakukajin,奈路 侃,CC BY-NC-ND 4.0
もう誰も覚えていないうつくしい会話が星になって流れる,,,,"Dec 1, 2025 12:01 am",https://twitter.com/nashiorringo,にいたかりんご,CC BY-NC-ND 4.0
鬱だって躁だったって１日を生き抜く意志で起きあがる朝,起きた私が離れるさみしさを、布団がその日はどれだけか、の意思もからんできます。,,,"Nov 21, 2025 6:52 pm",https://twitter.com/yossykichi,吉井ヨッシー,CC BY-NC-ND 4.0
カラフルな珊瑚礁だからいいんです白くなったら墓場同然,,,,"Dec 8, 2025 8:50 pm",https://twitter.com/jyabakuma_acero,邪幕麻アキバ,CC BY-NC-ND 4.0
蟹食えば鐘が鳴るなり誰が為にアブラカタブラ桜は咲くさ,,,,"Dec 8, 2025 11:40 pm",https://twitter.com/kyokuto1835,新谷識,CC BY-NC-ND 4.0
ほころびが推しの星から堕ちてきてわたしの星を壊してくれる,,,,"Dec 1, 2025 12:00 am",https://twitter.com/nashiorringo,にいたかりんご,CC BY-NC-ND 4.0
蔦紅葉《つたもみじ》もたれた椅子に綯《な》い交ぜの臆病な記憶だけ残して,,,,"Dec 8, 2025 10:39 pm",https://twitter.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
お休みに昼行灯と君が言う昼のビールは君も飲むのに,必殺仕事人の中村主水さんをイメージして。ぱぱは会社では頑張ってるんだぞー,,,"Nov 21, 2025 9:23 am",https://twitter.com/gogoyubari39,へちゃ,CC BY-NC-ND 4.0
ともだちを信頼できるなんてすごいね　メントスコーラ　コーラメントス,,,,"Nov 8, 2025 11:43 pm",https://twitter.com/kurage_pancake,金井水月,CC BY-NC-ND 4.0
美しい瞳に美しい人として映りたい愛が在ること,,,,"Dec 2, 2025 9:06 pm",https://twitter.com/36aoRu1Re4K4AbR,空虚 シガイ,CC BY-NC-ND 4.0
紅葉降る　うたに枕があるのなら僕を離れたことばに夢を,,,,"Nov 28, 2025 7:12 pm",https://twitter.com/tatsuyananasino,七篠龍也,CC BY-NC-ND 4.0
のりたまとこだまが似ててだからなんだと言い合えるヤツと友達,,,,"Dec 1, 2025 11:01 pm",https://twitter.com/VxAkb34397,ぽかるぽかり,CC BY-NC-ND 4.0
風冴ゆるテトラポットの上の影なびく髪に虚ろな曲線,テトラポットの上に立ち、風でなびく長い髪の女性を詠みました。,,,"Dec 7, 2025 8:22 pm",https://twitter.com/fromshino,篠崎彦斎,CC BY-NC-ND 4.0
膝で寝る猫の顔撫でしゅっとさせ笑って戻す木曜の夜 ,,,,"Dec 1, 2025 9:12 pm",https://twitter.com/yoimane_57577,よいまね,CC BY-NC-ND 4.0
ささくれた夜更けに思うおかえりと言える相手が君で良かった,,,,"Dec 6, 2025 11:17 pm",https://twitter.com/prune0s,瀧,CC BY-NC-ND 4.0
ぼくだけの夜だったのに　さよならは眩しいひかり、いつも　きらいだ,,,,"Dec 6, 2025 6:26 pm",https://twitter.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
ミシン目をじりじり破るとき君はキスの形の唇をする,,,,"Dec 1, 2025 8:51 am",https://twitter.com/mmnt076,めめんと,CC BY-NC-ND 4.0
古本の「生きる」に傍線引いてあり僕ももう少し生きてみようか,,,,"Dec 3, 2025 9:23 pm",https://twitter.com/kootarogo,藤瀬こうたろー,CC BY-NC-ND 4.0
両親と行った市場はもう無くてスーパーで買う小さな刺身,,,,"Nov 30, 2025 7:45 pm",https://twitter.com/OkadaDouitsu,岡田道一,CC BY-NC-ND 4.0
死にました背後霊科でバックハグを専攻しますあなたのために,,,,"Dec 8, 2025 2:40 pm",https://twitter.com/hisakatanote,久方リンネ,CC BY-NC-ND 4.0
いいんだよメロンソーダの海でしか呼吸が出来ない私たちでも,,,,"Dec 8, 2025 11:43 pm",https://twitter.com/aoha_tsukise,月瀬 葵葉,CC BY-NC-ND 4.0
ゆったりと過ごしたくなる霜月の手芸用品店はあたたか,,,,"Dec 2, 2025 3:14 am",https://twitter.com/blue_navy_color,青色紺色,CC BY-NC-ND 4.0
枯れ落ちる葉のひとつにも名があれば世界はきっといまよりやさしい,,,,"Nov 30, 2025 6:36 pm",https://twitter.com/hntj__66__,ひなつじ羊,CC BY-NC-ND 4.0
信号に止められふわり投げキッス金木犀の手慣れたファンサ,,,,"Dec 6, 2025 4:45 pm",https://twitter.com/mintozuku,辰野音子,CC BY-NC-ND 4.0
手羽先が翼に戻れないようにひとに見せれぬ疵ばかりある,,,,"Nov 30, 2025 10:00 pm",https://twitter.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
彼岸花立って拍手のように咲く　アンコールなどないと知ってて,,,,"Dec 1, 2025 8:51 am",https://twitter.com/mmnt076,めめんと,CC BY-NC-ND 4.0
少しずつ変化していく恋情に手を振るような愛の訪れ,,,,"Dec 1, 2025 12:01 am",https://twitter.com/nashiorringo,にいたかりんご,CC BY-NC-ND 4.0
‎C2(しいつう)の荒川沿いは秋の季語あなたにとっては分からないけど,,,,"Dec 9, 2025 12:10 am",https://twitter.com/inan_erotica,インアン,CC BY-NC-ND 4.0
イマジナリーホットミルクを注ぐいまあなたが居ない理由をさがす,,,,"Nov 30, 2025 9:59 pm",https://twitter.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
枯れ落ちて土に溶ける葉　理想よりよっぽど上手くできた現実,,,,"Nov 28, 2025 7:11 pm",https://twitter.com/tatsuyananasino,七篠龍也,CC BY-NC-ND 4.0
サファイアに純度の高いかなしみを閉じ込めた夜のしずかな風,,,,"Nov 30, 2025 9:26 am",https://twitter.com/shienkotonoha,佐竹紫円,CC BY-NC-ND 4.0
積ん読がいくつも峰を作っているもう読むことはないのだと思う,積ん読にしたまま忘れ去れる本（マンガ多し）に申し訳なく思っている。その結果、ダブりが生じている。,,,"Dec 6, 2025 9:24 am",https://twitter.com/Precure_Yoisho,よいしょ上手の高木さん,CC BY-NC-ND 4.0
いつもより陽気な人になりたくて印度カレーを食べに行く午後,,,,"Dec 5, 2025 3:12 pm",https://twitter.com/d23705,北野白熊,CC BY-NC-ND 4.0
街灯が明るすぎてる真夜中の踊り場 踊り場になっていく,,,,"Dec 1, 2025 8:32 am",https://twitter.com/rei_k0312,柏倉茘,CC BY-NC-ND 4.0
アイロンをまっすぐ当ててワイシャツの荒波すべて凪にしてゆく,,,,"Dec 8, 2025 2:17 am",https://twitter.com/kijousan,宇井モナミ,CC BY-NC-ND 4.0
揺れたのに気づかなかったというひとの無神経さがとてもよかった,,,,"Dec 3, 2025 11:56 pm",https://twitter.com/matsuqing,沙々キハム,CC BY-NC-ND 4.0
これからもなのかもしくはこれからは　これから先はこれから決める,,,,"Nov 30, 2025 4:11 pm",https://twitter.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
優しさを剣のかわりに持つ君のおおきな盾になりたいのです,,,,"Dec 4, 2025 10:42 pm",https://twitter.com/ushiromaeeen,鈴鹿うしろ,CC BY-NC-ND 4.0
果汁グミはおもちゃみたいな味がする　紫陽花朽ちたままの花壇で,,,,"Dec 2, 2025 2:32 pm",https://twitter.com/spring_bird_gr,はるかぜ,CC BY-NC-ND 4.0
