content,author_comment,editor_memo,dummy,create_datetime,author_url,author,license
つぎつぎと吐く息の白確かめてゴジラが生まれていく通学路,,,,"Dec 6, 2025 11:52 am",https://twitter.com/yosaku47,よさく,CC BY-NC-ND 4.0
ふつふつと鍋のミルクは煮え立って私の鈍さを教えてくれる,,,,"Nov 29, 2025 12:03 am",https://twitter.com/nashiorringo,にいたかりんご,CC BY-NC-ND 4.0
霜月の結露の白い窓に書くHAPPY BIRTHDAY 愛おしいひと,,,,"Nov 30, 2025 2:57 pm",https://twitter.com/l0vemash,真朱,CC BY-NC-ND 4.0
真っ白なシーツについたシミひとつ「あの子、あなたの悪口言うの」,,,,"Dec 4, 2025 8:27 am",https://twitter.com/MishinOga,大賀ミシン,CC BY-NC-ND 4.0
白地図を埋めるようただ触れている世界は広くてあなたは謎,,,,"Nov 14, 2025 5:44 pm",https://twitter.com/3404_g_,稲井亮太,CC BY-NC-ND 4.0
アナベルのライムグリンは純白へ　密やかに羽化する蝶のごと,,,,"Dec 9, 2025 2:18 am",https://twitter.com/HaL7sg,青兎,CC BY-NC-ND 4.0
踏みにじり笑えばいいと霜柱まっすぐな白さはお前に見せてやらない,霜柱踏むの楽しくて好きです。霜柱側の気持ちの歌です。,,,"Nov 30, 2025 11:40 am",https://twitter.com/nigamishitsu,苦味質,CC BY-NC-ND 4.0
踏みにじり笑えばいいと霜柱おまえに白さを見せてやらない,1つ前に送った方は破棄してください。霜柱を踏むのが好きです。霜柱側の歌です。,,,"Nov 30, 2025 1:02 pm",https://twitter.com/nigamishitsu,苦味質,CC BY-NC-ND 4.0
白墨で書かれたかった襟元にお前の生涯は甲であると,宮沢賢治の作品から発想。,,,"Dec 7, 2025 9:20 pm",https://twitter.com/iFb77WoIcv87418,青海波,CC BY-NC-ND 4.0
初雪の外を見ながら一休み　牛乳染める今日は何色？,,,,"Dec 1, 2025 9:46 am",https://twitter.com/Kare_susuki11,枯れ芒,CC BY-NC-ND 4.0
君を待つ白紙なりけり我が葉書問いの雫に色を宿して,君への想いがなかなか分からないもどかしさを、メールではなく葉書にしたためたいけど、色しか思いつかないというイメージを詠みました。,,,"Dec 8, 2025 2:41 pm",https://twitter.com/Ruthless_Lucky,冷酷な幸運,CC BY-NC-ND 4.0
テーマ詠「白」部門です。ひとり3首までお題に沿って詠んだ短Show more,短歌があれば短歌以外の文字群もある。31音の短歌を作って貰うには31音以上の他の言葉が必要な事を表現しました。またこの首は32音で字余り。31音の美しさと難しさを表現しています。またXに投稿する事を鑑み、140文字以上の長文をポストした際に出るShow moreで文章が途中で途切れていることを表現しました。,,,"Dec 3, 2025 11:31 am",https://twitter.com/Mei_Mei___a3,Koki,CC BY-NC-ND 4.0
赤あげて白あげないで赤さげて僕の前ではその顔やめて,,,,"Dec 1, 2025 5:24 pm",https://twitter.com/kitakitsune77,北狐,CC BY-NC-ND 4.0
心地いい余白を過ごす。家路までちょっとスキップしながら帰る,,,,"Dec 4, 2025 9:12 am",https://twitter.com/umberhemp,麻数,CC BY-NC-ND 4.0
ほんとうの気持ちをひらり飲み込んで白いテープを吐き出すテプラ,,,,"Dec 1, 2025 8:00 am",https://twitter.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
犯人が気になりすぎて目白まで席を立てずにページをめくる,,,,"Nov 30, 2025 6:40 pm",https://twitter.com/shinderumitaini,死んでるみたいに生きてる子,CC BY-NC-ND 4.0
ほんすじを逸れたけんかは路地裏の白文鳥のような彩やか,,,,"Dec 1, 2025 9:45 pm",https://twitter.com/_05_maryo,井山カナ,CC BY-NC-ND 4.0
はつゆきの匂いがするねふたご座の流星群は涙そうそう,,,,"Dec 8, 2025 10:38 pm",https://twitter.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
白飛びをしてるあなたがかけてくる何を叫んでいるか分かるよ,,,,"Dec 9, 2025 1:18 am",https://twitter.com/inan_erotica,インアン,CC BY-NC-ND 4.0
誰かには毒だとしても水仙の白い花弁のただ白いこと,,,,"Dec 9, 2025 1:14 am",https://twitter.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
白米のその一粒に母よぎる夜明け前から塩のおむすび,,,,"Dec 3, 2025 10:01 pm",https://twitter.com/shinderumitaini,死んでるみたいに生きてる子,CC BY-NC-ND 4.0
白百合の咲く夕暮れに唇を重ねて止まる思考と時間,,,,"Nov 16, 2025 2:25 pm",https://twitter.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
ふれられただけで傷つく白桃のごと薄月の雲間にゆらぐ,,,,"Dec 8, 2025 9:31 am",https://twitter.com/OnakaSuiTanka,小仲翠太,CC BY-NC-ND 4.0
神の手や天使の笑顔呼ばれても白衣の下は同じニンゲン,,,,"Nov 30, 2025 2:28 pm",https://twitter.com/irusousaku,アリタ別館,CC BY-NC-ND 4.0
やさしき人の口より出でし淡雪は肩のへをただ濡らし積もらず,特に何にもならず,,,"Dec 6, 2025 2:54 am",https://twitter.com/misosarasenryu,鯖虎,CC BY-NC-ND 4.0
白百合が開く頃には逢えなくてカサリと枯れた一人眺める,,,,"Dec 6, 2025 11:02 pm",https://twitter.com/prune0s,瀧,CC BY-NC-ND 4.0
タタターンタッタッタねこふんじゃった白鍵避けた白猫ピアノ,『ねこふんじゃった』は、本来黒鍵のみで弾ける曲(ペンタトニック)であることを思い出し詠みました。,,,"Dec 1, 2025 9:44 pm",https://twitter.com/yui_oribe,織部ゆい,CC BY-NC-ND 4.0
ひとしきりすきと言ったその好きの白い息たち刹那のかたち,,,,"Dec 2, 2025 9:17 pm",https://twitter.com/zeronokamides,ゼロの紙,CC BY-NC-ND 4.0
空は鈍 そこから白が降りてきて やがてこの街 白に染めゆく,,,,"Nov 6, 2025 5:27 pm",https://twitter.com/mizba,みずば,CC BY-NC-ND 4.0
純白の一角獣は恋をした林檎の木には角でしるしを,,,,"Nov 30, 2025 7:29 pm",https://twitter.com/cotori_rin,琴里梨央,CC BY-NC-ND 4.0
飛ぶ場所に海を選んだペンギンのようにありたい 白薔薇一輪,,,,"Dec 8, 2025 10:43 pm",https://twitter.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
冬の星数えてみれば眼の中に生まれた白色矮星光る,,,,"Dec 8, 2025 2:56 am",https://twitter.com/kijousan,宇井モナミ,CC BY-NC-ND 4.0
美しく歌えと願う裏路地に産声白くダリアンが咲く,,,,"Dec 1, 2025 9:49 pm",https://twitter.com/_05_maryo,井山カナ,CC BY-NC-ND 4.0
君の目と手と口塞ぐ繭の中ぽつんと白い床上ランジェリィ,,,,"Dec 8, 2025 6:13 pm",https://twitter.com/konnahi49,こん,CC BY-NC-ND 4.0
あの人の焼いたハムエッグは白く、離婚届の判も綺麗で,,,,"Dec 4, 2025 2:53 pm",https://twitter.com/umberhemp,麻数,CC BY-NC-ND 4.0
牛乳の賞味期限を気にしてるちゃんと覚悟をしたはずなのに,,,,"Dec 2, 2025 9:15 pm",https://twitter.com/36aoRu1Re4K4AbR,空虚 シガイ,CC BY-NC-ND 4.0
この降りじゃ明日は二時間コースだなロマンティックにならない吐息,雪国の人間には、ときには悪魔にもなり得る白いヤツを詠みました。,,,"Dec 2, 2025 1:12 am",https://twitter.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
恋人の聖地ひとりで行ってきた桂由美にも会ったのになぜ,,,,"Dec 3, 2025 6:31 pm",https://twitter.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
レッドアイズ・ダークネスメタルドラゴンの白目の部分　愛のぜんぶ,,,,"Nov 10, 2025 7:09 pm",https://twitter.com/kurage_pancake,金井水月,CC BY-NC-ND 4.0
純白であることを強いられている牛乳も、母という名の私も,,,,"Dec 8, 2025 9:43 pm",https://twitter.com/peak_0623,ﾎﾜｲﾄｱｽﾊﾟﾗ,CC BY-NC-ND 4.0
白と青 白が3対2で勝った 青を着たお姉さんが泣いてる,,,,"Dec 8, 2025 11:59 pm",https://twitter.com/kitakitsune77,北狐,CC BY-NC-ND 4.0
生真面目で｢色がない｣と言う君 皿は白を作るのがムズいんだぜ,,,,"Dec 4, 2025 6:15 pm",https://twitter.com/2K4dayo,空峰 京華,CC BY-NC-ND 4.0
引継ぎの白い余白に先輩のパステル付箋が息をする午後,,,,"Dec 2, 2025 5:27 pm",https://twitter.com/spring_bird_gr,はるかぜ,CC BY-NC-ND 4.0
ブルベでもイエベでも皆最期にはその色を着て旅立てば花,,,,"Nov 29, 2025 9:06 am",https://twitter.com/Umi1146295,Umi.,CC BY-NC-ND 4.0
キュッキュッと祈りのような音がする消毒液とリノリウムの床,,,,"Dec 8, 2025 9:19 pm",https://twitter.com/2Noctiluca2,Noctiluca,CC BY-NC-ND 4.0
テンクウの音の響きに今は無き翼が疼くふわふわの雲,,,,"Dec 3, 2025 7:07 am",https://twitter.com/umi_tsukitokage,ツキミサキ,CC BY-NC-ND 4.0
白菜の虫食い跡も受け入れて祖母は六人子を育てたり,,,,"Dec 8, 2025 2:51 am",https://twitter.com/kijousan,宇井モナミ,CC BY-NC-ND 4.0
隠したい過去があっても綺麗には事実消せない修正テープ,,,,"Dec 4, 2025 9:53 pm",https://twitter.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
真夜中の木綿豆腐はもの言わず溺れるような303号,,,,"Dec 5, 2025 10:33 pm",https://twitter.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
ホルモンのしろいふわふわわたしにもおなじのがあるしろいふわふわ,,,,"Nov 29, 2025 11:26 pm",https://twitter.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
白い嘘、ため息に混ぜ吐き出した　母さんあなたを愛しています,,,,"Dec 1, 2025 10:14 pm",https://twitter.com/tanankatoru,田仲トオル,CC BY-NC-ND 4.0
「ありがとう　さよなら」そして涙跡余白が睨む僕の過ち,,,,"Nov 30, 2025 7:17 pm",https://twitter.com/irusousaku,アリタ別館,CC BY-NC-ND 4.0
牛乳を買わない暮らしができるのは　冷蔵庫のない僕の部屋には,,,,"Dec 2, 2025 7:08 pm",https://twitter.com/osorakukajin,奈路 侃,CC BY-NC-ND 4.0
札幌は都会でしょうか一面の白い迷路に踊るしかない,,,,"Dec 8, 2025 4:10 pm",https://twitter.com/ttmx6,畳川鷺々,CC BY-NC-ND 4.0
夜明け前車窓の外を白霧の渦晴れた頃には何処にいるだろう,「夜汽車」を題として詠んだ短歌。,,,"Dec 7, 2025 9:22 pm",https://twitter.com/iFb77WoIcv87418,青海波,CC BY-NC-ND 4.0
君吐いた空気が白く見えたから僕もそこに白を重ねて,,,,"Dec 8, 2025 11:22 pm",https://twitter.com/deeeem21853181,フレタ88,CC BY-NC-ND 4.0
だいたいが劣等感のかたまりで、乳白色の温泉が好き,,,,"Dec 3, 2025 6:00 pm",https://twitter.com/l0vemash,真朱,CC BY-NC-ND 4.0
純白のドレスを纏う君をみて苦し紛れの祝福を言う,,,,"Dec 5, 2025 2:17 am",https://twitter.com/kiriyamatouta31,桐谷やまと,CC BY-NC-ND 4.0
それ以外いろを持たずに一生を終える蚕のようなまばたき,,,,"Dec 6, 2025 6:32 pm",https://twitter.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
初雪や冥土の使いはなのおく猿猴月取るレゾンデートル,,,,"Dec 8, 2025 9:26 pm",https://twitter.com/kyokuto1835,新谷識,CC BY-NC-ND 4.0
白だけを混ぜただけでも白色と自信を持って言えない、僕は。,,,,"Dec 4, 2025 2:59 pm",https://twitter.com/umberhemp,麻数,CC BY-NC-ND 4.0
混んでいる電車の中にバンザイで立つおじさんのシャツが白いね,,,,"Dec 7, 2025 9:39 pm",https://twitter.com/RCodome,汐留ライス,CC BY-NC-ND 4.0
柔らかく食んだキャベツの色をしてモンシロチョウの子どもの重み,,,,"Dec 9, 2025 1:47 am",https://twitter.com/inan_erotica,インアン,CC BY-NC-ND 4.0
四秒ですべてを消してしまうのに種《SEED》が母の白い消しゴム,,,,"Dec 1, 2025 5:46 pm",https://twitter.com/kensuke_22,katabami,CC BY-NC-ND 4.0
追い風をまたつかまえて真っ白な帆船のごとくきみは駆け出す,,,,"Dec 8, 2025 9:33 am",https://twitter.com/OnakaSuiTanka,小仲翠太,CC BY-NC-ND 4.0
思い出はだんだん白く霞みゆきだからきれいでだから悲しい,結婚式の直前に自死未遂した夫。それでも一緒にまた過ごしていくうちにあの頃は、なんて振り返れる日々がある。,,,"Dec 3, 2025 7:17 pm",https://twitter.com/hntj__66__,ひなつじ羊,CC BY-NC-ND 4.0
沈黙は白色だった　二人でも余白だらけの1LDK,,,,"Dec 8, 2025 11:56 pm",https://twitter.com/mizuki_kizumi_,来住瑞貴,CC BY-NC-ND 4.0
白妙のワンピースから逆光にひまわり畑が広がっていく,,,,"Dec 4, 2025 9:35 am",https://twitter.com/sonatine_yuki,村川愉季,CC BY-NC-ND 4.0
空と吐く息が白に染まっていくグレートリセット　初雪を待つ,,,,"Nov 28, 2025 1:05 pm",https://twitter.com/Re_I_0114,一文字零,CC BY-NC-ND 4.0
トンヌラがパパスの骨を夢に見る　ひたすら白い　はげしく白い,ドラゴンクエスト5をご存知の方に共鳴いただけたら嬉しく思います。ご存知ない方はごめんなさい。,,,"Nov 29, 2025 10:46 pm",https://twitter.com/sumi_abinami,浴波 澄,CC BY-NC-ND 4.0
快晴は恐ろしいから少しだけ真白い雲もそこにいてくれ,,,,"Dec 6, 2025 7:21 pm",https://twitter.com/noa_tanka_micra,小川希空,CC BY-NC-ND 4.0
白いだけましと思えよ我が心黒いのは目と髪と腹だけ,,,,"Dec 8, 2025 2:14 pm",https://twitter.com/Blue_Sky_SsViWe,千陽,CC BY-NC-ND 4.0
嘘なんか無い世界にも行けたなら僕らはきっと出会えてないね,,,,"Dec 8, 2025 9:54 pm",https://twitter.com/Harukaze_Shi,東乃 温風,CC BY-NC-ND 4.0
ひび割れた夜の透き間より零れくるふたご座流星群の痕青白く,,,,"Dec 8, 2025 10:38 pm",https://twitter.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
白夜　無理しなくっていいんだよシンギュラリティまで眠ろうよ,,,,"Dec 5, 2025 7:28 am",https://twitter.com/MishinOga,大賀ミシン,CC BY-NC-ND 4.0
5センチに開いた障子その向こうぼってり浮かぶ丸餅の月,,,,"Dec 7, 2025 11:02 pm",https://twitter.com/deeeem21853181,フレタ88,CC BY-NC-ND 4.0
酒気帯びの白身魚を焼くように寝返りをする昼はムニエル,,,,"Dec 9, 2025 12:31 am",https://twitter.com/yohei59756876,yohei,CC BY-NC-ND 4.0
白さゆえ穢れることを恐れては朱に交わらじ君のへだたり,,,,"Dec 3, 2025 9:38 pm",https://twitter.com/fammefatal1129,律,CC BY-NC-ND 4.0
駆けてきた息も待つ息も白くて　白が溶け合うだけでよかった,,,,"Nov 30, 2025 11:09 am",https://twitter.com/aoiaoi0143,あおい,CC BY-NC-ND 4.0
課長との面談「仕事どうですか」「順調です」と白々しい嘘,,,,"Dec 5, 2025 1:36 pm",https://twitter.com/kiriyamatouta31,桐谷やまと,CC BY-NC-ND 4.0
「白すぎると目が痛いからもうちょっと工夫しようか」汚れろってか？,,,,"Dec 8, 2025 9:11 am",https://twitter.com/jyabakuma_acero,邪幕麻アキバ,CC BY-NC-ND 4.0
白い鳩雨上がりに遊ぶから 跳ねた泥が胸まで濡らして,,,,"Dec 7, 2025 9:21 pm",https://twitter.com/iFb77WoIcv87418,青海波,CC BY-NC-ND 4.0
轢くのなら白い車にして欲しい　そういうところと笑うあなたの,,,,"Dec 2, 2025 5:22 pm",https://twitter.com/spring_bird_gr,はるかぜ,CC BY-NC-ND 4.0
白地図を　から始めたね？雰囲気があるもんね白地図　わかるよ　うん,,,,"Dec 8, 2025 10:19 pm",https://twitter.com/3404_g_,稲井亮太,CC BY-NC-ND 4.0
白シャツに真っ赤なルージュ純潔は椎名林檎が蹴飛ばしただろ,,,,"Dec 8, 2025 10:56 pm",https://twitter.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
母の爪切り落とすたびはらはらと淡く濁った星屑の白,,,,"Dec 2, 2025 10:45 am",https://twitter.com/Umi1146295,Umi.,CC BY-NC-ND 4.0
脱ぎ捨てて洗ったシャツは真っ白でまるで何も無かったみたいで,,,,"Dec 8, 2025 7:09 pm",https://twitter.com/suimitudou16,睡密堂,CC BY-NC-ND 4.0
白って200色あんねん どんな色がすき最長の童謡へ,アンミカさんの名言：白って200色あんねんで心を救われた方は多い。このお言葉のインパクトは人の心だけに留まらず、あらゆるものに影響を与えているはずだという着想の元、童謡の歌詞の長さも変えてしまいました。,,,"Dec 3, 2025 1:20 pm",https://twitter.com/Mei_Mei___a3,Koki,CC BY-NC-ND 4.0
黒髪に浮くその輪っか　天使みたい　羽になってもずっとあなたは,,,,"Dec 8, 2025 10:23 pm",https://twitter.com/Fumi_Myoi,明井ふみ,CC BY-NC-ND 4.0
浸けすぎたふきんのとける　心まで漂白してしまいそうな夜,,,,"Dec 9, 2025 2:22 am",https://twitter.com/HaL7sg,青兎,CC BY-NC-ND 4.0
雪山は厳しさですか　ふるさとの証のように思うのですが,,,,"Dec 2, 2025 8:08 am",https://twitter.com/tatsuyananasino,七篠龍也,CC BY-NC-ND 4.0
虚無を抱き　恐れぬ心　ひらくとき　白は鋭く　未来を射抜く,,,,"Dec 2, 2025 11:19 am",https://twitter.com/mikinokobeya,mikiの小部屋,CC BY-NC-ND 4.0
身の内の余白を差し出すことだから白を告げると書くのでしょう,,,,"Dec 2, 2025 9:46 am",https://twitter.com/Umi1146295,Umi.,CC BY-NC-ND 4.0
首筋を白い陽ざしが灼いていくかみさまがまだ飲み干してない夏,,,,"Dec 7, 2025 8:57 pm",https://twitter.com/minamika7575,叭居,CC BY-NC-ND 4.0
白地図にチェックマークがあったのはソーラーを置くためじゃなかった,お題「畑」で作った歌です,,,"Dec 9, 2025 1:08 am",https://twitter.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
透明になりたくて。でも、一昨日の湯豆腐がまた食べたくている。,,,,"Dec 8, 2025 9:34 pm",https://twitter.com/Harukaze_Shi,東乃 温風,CC BY-NC-ND 4.0
５と７を繰り返すうち字足らずを白湯を飲みこむように飲みこむ,,,,"Dec 1, 2025 9:43 pm",https://twitter.com/_05_maryo,井山カナ,CC BY-NC-ND 4.0
東京は冬がいいよと言っていた先輩　白い白い東京,,,,"Nov 30, 2025 6:10 pm",https://twitter.com/Shinnsyutu2020,宇祖田都子,CC BY-NC-ND 4.0
まっしろになりゆく祖母のアルバムで笑顔おぼろげあの子はだぁれ,,,,"Dec 1, 2025 10:22 pm",https://twitter.com/irusousaku,アリタ別館,CC BY-NC-ND 4.0
背の高いコップにパックの牛乳を注ぎ始めるときの空白,,,,"Nov 30, 2025 6:09 pm",https://twitter.com/Shinnsyutu2020,宇祖田都子,CC BY-NC-ND 4.0
頭髪に混じった白も愛おしくカレーを一旦混ぜるあなたが,,,,"Dec 8, 2025 11:28 pm",https://twitter.com/3404_g_,稲井亮太,CC BY-NC-ND 4.0
初雪よお願いしますこの世界の罪をすべて白紙に染めて,初雪の短歌です,,,"Dec 3, 2025 11:26 pm",https://twitter.com/txT121omOV33333,美波有希,CC BY-NC-ND 4.0
あなたへの想いを綴るためだったレターセットはまだ白紙のままの,,,,"Dec 4, 2025 12:19 pm",https://twitter.com/hntj__66__,ひなつじ羊,CC BY-NC-ND 4.0
旅先でタクシー拾い恋に落つハンドル握る甘き白髪,,,,"Dec 4, 2025 9:46 pm",https://twitter.com/aoiaoi0143,あおい,CC BY-NC-ND 4.0
白色にまつわる言葉てんてんと甘みを感じるような舌読,,,,"Dec 8, 2025 10:38 pm",https://twitter.com/Ns4HhpKEzA10870,川村サ行,CC BY-NC-ND 4.0
焚き火見て心がとけてしまいそう告白なんかしてしまいそう,,,,"Dec 2, 2025 8:13 am",https://twitter.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
雪かしら君の不在がしんしんと積もって今朝は永遠の白,,,,"Nov 30, 2025 7:31 pm",https://twitter.com/cotori_rin,琴里梨央,CC BY-NC-ND 4.0
アパートのベランダにサウナ作っていい？余白でととのうからさ,,,,"Dec 8, 2025 9:02 pm",https://twitter.com/finalkanidoumei,土佐ｱｳﾞｧﾝﾁｭｰﾙぱす汰,CC BY-NC-ND 4.0
