content,title,author_comment,eiso_count,editor_memo,dummy,create_datetime,author_url,author,license
"神は全てを愛します　愛の対義語は無関心です　そういうことです
誰にでも優しい君を裁けない誰にでも優しい僕がいる
やさしさで傷つく心があることを知りつつ僕は罪を重ねる",優しくなりたい,,3,,,"Dec 2, 2025 10:57 am",https://twitter.com/tatsuyananasino,七篠龍也,CC BY-NC-ND 4.0
"ベル・ジャーの中で廻るお砂糖が
畝りつづけてギモーヴになる

剥がしても剥がしてもまだ化けているあの女まだ綺麗な顔で
肉体の卓の上には一グラム八分音符が糖度を上げる
",ベルジャーとギモーヴ,,3,,,"Dec 8, 2025 9:12 am",https://twitter.com/azplanetaz,tanaka azusa,CC BY-NC-ND 4.0
"わたくしは探しています骨組みにひたりとなじむわたしの皮膚を　

自分ってひとりじゃないじゃないですか自認は混乱するケルベロス

見せられる僕のかたちはどこにある触ってみても日々粉々で",日々粉々,,3,,,"Nov 29, 2025 8:07 pm",https://twitter.com/takosan_kcr,たこの粥,CC BY-NC-ND 4.0
"ひとつまみ増えるわかめを足しました３分くらい座りませんか
本棚は時間のブラックホールです年末に手をつけちゃいけない
厄を落とし前夜の辛苦が前進になる新年でありますように",掃除パニック,,3,,,"Dec 6, 2025 2:59 pm",https://twitter.com/Linon_non,りのん,CC BY-NC-ND 4.0
"恒星間天体プレイ神様に仄めかされるカウントダウン
オウムアムア　星が綺麗に見えるからハワイも逆によく観られてた
乗せかけの方舟は行く美しく見切り発車の尾を光らせて",天体プレイ,,3,,,"Dec 9, 2025 12:42 am",https://twitter.com/inan_erotica,インアン,CC BY-NC-ND 4.0
"知らぬ間に仲裁役となっていてどちら側にも恨まれている

無理をして作った笑顔見抜かれて知らない犬に吠えられている

食パンの袋留めにも名はあって休みながらも生きていかなきゃ",生きなきゃ,,3,,,"Dec 6, 2025 10:15 pm",https://twitter.com/sorapoky,山口絢子,CC BY-NC-ND 4.0
"何気なくだったんだよね君の手が頬に触れたりしたのはきっと
海鳴りが好きって君は言ったよね僕は一度も聞いたこと、ない
もし君がやさしさ生まれだとしたら僕に流されたりしないよね",ずれてゆく,すれ違い、ボタンの掛け違い、勘違い、のような関係のふたりを表現してみたかった連作です。毎月思うのですが、三首連作は難しいです。,3,,,"Dec 4, 2025 1:16 am",https://twitter.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
"夜に敷くホットミルクに潜り込み撹拌されるような睡眠
ゆらゆらと踊るラムネの子役らをゆらゆら視界で見ながら眠る
ノンカフェインコーヒーぼとり汚してく 一錠、二錠、三錠と罪",撹拌される眠り,,3,,,"Dec 1, 2025 12:06 am",https://twitter.com/nashiorringo,にいたかりんご,CC BY-NC-ND 4.0
"君だけを助けることはできぬから皆をまとめて助けてみせる
応援と恨みの声を背に受けて我ただひとり進みつづける
美しく逃げてしまいたくなるけれど格好悪く我は戦う",ヒーローごっこ,,3,,,"Dec 6, 2025 8:54 pm",https://twitter.com/noa_tanka_micra,小川希空,CC BY-NC-ND 4.0
"流氷　どうしたって久しぶりに聴いた音楽でしか泣けない
街という街が家という家が犬という犬が錆びていくような
もしかして正気になったのかもしれないね減速する白鳥のはばたき",impulse,,3,,,"Nov 11, 2025 10:35 pm",https://twitter.com/kurage_pancake,金井水月,CC BY-NC-ND 4.0
"形象化されてく日々にキュビズムが評価されててよかったと思う
形象化されてく日々にグレゴール・ザムザが死んでよかったと思う
形象化されてく日々にお前らが俺が生きててよかったかもね",無題,,3,,,"Nov 29, 2025 10:06 pm",https://twitter.com/rei_k0312,柏倉茘,CC BY-NC-ND 4.0
"どの一歩よりちいさくて情けないそれでも夕日の正面に立つ
インク切れしたような空　口紅を右手の甲で拭いたくなる
否定することに慣れていた降りはじめの雨なら傘もいらないからって、",傘もいらないからって、,,3,,,"Nov 21, 2025 1:47 pm",https://twitter.com/tsujinokika_2,辻野葵果,CC BY-NC-ND 4.0
"人間が人間であるうちは何やってもダメと制服を脱ぐ

お気に入りの浴衣で舞って両袖の下からレーザービームで殺す

長谷川家二十番地の表札は冬を越しても長谷川である",未来人,勢いを重視しました。,3,,,"Nov 28, 2025 1:04 pm",https://twitter.com/Re_I_0114,一文字零,CC BY-NC-ND 4.0
"小さくて見えない星のたぶんそっとしておいてほしいと囁き声が
補聴器があっても聞こえぬ星の声　聞きたくないもの耳ふさぐ母
届かない声は脆くて霜柱　母の補聴器ずっと不調ね",星の声,,3,,,"Dec 8, 2025 10:42 pm",https://twitter.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
"永遠に取り戻せないカーディガン羽化なら死後でかまわないのに
フィッティングルームの鏡にだけ映る輪郭線のぶれてる背中
ワンピースから秋の糸くずとび出でてこれからきっとうつくしい繭",試着室にて,,3,,,"Dec 8, 2025 10:41 pm",https://twitter.com/aonosaku31,青野 朔,CC BY-NC-ND 4.0
"JARTICの人の好みを聞き出した道路以外も渋滞してる
ほとんどは役に立たないクイズ出す気象予報士今日のトリビア
この人だまた読まれてて知られてるラジオネームの個人情報",周辺情報,,3,,,"Dec 8, 2025 12:37 pm",https://twitter.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
"真夜中の朗読会へ満面の笑みで招待してくれる吾子

「もう一度読んで」はきっと最上のお褒めの言葉だと信じます

読み聞かせしている声がだんだんと子守唄へと変わる　おやすみ",おやすみ,,3,,,"Dec 7, 2025 3:08 pm",https://twitter.com/chaba_tea1,茶葉,CC BY-NC-ND 4.0
"泣き叫ぶことが器用に出来なくて魔法の言葉を乱用する

簡単にエモーショナルをゴミ箱に捨てられなくて見つめた夕陽

懐かない猫だねきみは好きという言葉を滅多に使わなくて",私的解釈「エモい」,エモいという言葉に対する個人的解釈をまとめました,3,,,"Dec 6, 2025 10:35 pm",https://twitter.com/txT121omOV33333,美波有希,CC BY-NC-ND 4.0
"後輩のその表情から察するに「ワンチャン」はもう死語なんだろう

阿部さんにアタックしてた後輩が今は李さんに固執している

可愛いは確かに正義 だからこそ可愛いだけじゃきっとダメだね",あのこ,,3,,,"Dec 3, 2025 7:27 pm",https://twitter.com/yarukatanashi,ヤマメ,CC BY-NC-ND 4.0
"まよなかは瞼の奥に舟があり不眠の羊を一匹連れて

ほどけない今日の痛みを抱えつつ明日への畏れで荒れる航海

ひとつずつ痛みを捨てて辿り着く。
星のゆりかご羊とねむる。",まなうらの舟,,3,,,"Dec 2, 2025 7:30 am",https://twitter.com/hntj__66__,ひなつじ羊,CC BY-NC-ND 4.0
"雷雲の何処かに潜む鵺がいまも泣いてゐる哭いてゐる

Re:量子もつれと僕らの類似性に文字数
本文:月が綺麗ですね

留守電にアヒルの声を残してく隠された意味は特に無いです",らりる,あいうえおの五十音順で短歌を詠んだ際、ら行で詠んだもの。,3,,,"Dec 7, 2025 9:09 pm",https://twitter.com/iFb77WoIcv87418,青海波,CC BY-NC-ND 4.0
"この人が源流だからそうなったイオンモールでボケない身体

夏祀るきゅうりに乗ってばぁちゃんより先に帰ったじぃちゃんbye-bye

暗闇で柏手響き蚊を殺す神さんの間に敷かれた布団",源流,,3,,,"Dec 8, 2025 11:30 pm",https://twitter.com/3404_g_,稲井亮太,CC BY-NC-ND 4.0
"ほらここに縦線できた手を取って腹筋の溝触らせてみる
こんなときに自販機の下に転げた五円のことを思い出す　バカ
後朝というには床に点々と落ちた痕跡朝露になれ",Too Far Too Close,心よりもカラダが先行してしまった純愛を詠んでみたかったのです。わたしはストーリーを組み立ててから短歌の場面を切り取る式で詠むので、このふたりの関係の設定があるのですが、読んでくださる方はどういうふたりを想像なさるのかを考えるのが、詠み手としては楽しかったりします。,3,,,"Dec 4, 2025 1:06 am",https://twitter.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
"ざぶざぶと雑に濯いだ上履きが口をひらけたまんまみる空

焼き飯を平らげていくおとうとは池乃めだかの背丈を越えた

このあとの予定もなくて上履きとあんまりかわらないのよわたし
",はんどん,,3,,,"Dec 7, 2025 1:13 am",https://twitter.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
"淡色は似合わなかったそのことが一敗目だったような気がする

三人で話す時にも少しだけ視線ください　星に願った

本当は譲りたくない椅子だから平気なふりで離れていった",トライアングル,,3,,,"Dec 6, 2025 10:12 pm",https://twitter.com/sorapoky,山口絢子,CC BY-NC-ND 4.0
"海の上　低く明るい月ありて　光の道が浜へと至る
海駆けて　渡れたならば月の道　金木犀の都に着かむ
月の道　横切る船は影ろいて　漁に出るのか時空の旅か",月の道,数年前の秋の伊豆北川への旅行にて,3,,,"Nov 10, 2025 6:37 pm",,樹懶,CC BY-NC-ND 4.0
"ねえおじさんぼくのお鼻とおじさんの服はおんなじ色をしてるね
ねえおじさんぼくのお鼻が赤じゃなく青だったならどうなってたの
ねえおじさんぼくのお鼻がほかの子とおなじ色でもぼくってわかる？",赤鼻のトナカイ,,3,,,"Dec 8, 2025 11:31 pm",https://twitter.com/hisakatanote,久方リンネ,CC BY-NC-ND 4.0
"音の色形研ぎだす調律の背中は青い結界を張り

悲しくて孤独で愛おしい耳はひそかな一音すら逃がせない

ゆるやかな舟歌を弾く横顔に会える日思いつつ空仰ぐ",悲しい耳,,3,,,"Dec 5, 2025 10:16 pm",https://twitter.com/aoiaoi0143,あおい,CC BY-NC-ND 4.0
"順番がまわってきみと乗り込んで12時をまわるコスモクロック
停止することを知らない波だからハンマーヘッドでランチにしよう
陽が沈むなんてうそだよ、ぼくたちは大桟橋を起点にすすむ",みなとみらいはみらいをすすむ,,3,,,"Dec 5, 2025 5:17 pm",https://twitter.com/l0vemash,真朱,CC BY-NC-ND 4.0
"ゴミ箱の多機能デザイン競い合い音声付きが今年の流行
デコレーションされたゴミ箱自走して溺愛される家主との暮らし
ゴミ箱を迎えた当初は懐かなくシャイで人見知りだったウチのコ",GOMIBAKO,,3,,,"Dec 4, 2025 8:38 pm",https://twitter.com/Zmc10Goku,じもぶん,CC BY-NC-ND 4.0
"師走でも先生みんな走らない坊主はスクーターに乗ってる
クリスマスリースを兼ねたしめ縄が売られる町のカオスを愛す
第一から第八までは知らんけどそれでも響けよろこびの歌",師走に響く,,3,,,"Dec 2, 2025 10:55 pm",https://twitter.com/RCodome,汐留ライス,CC BY-NC-ND 4.0
"聖聖聖　天使が翼折りながらあらん限りのサークルモッシュ
僕のアーメン　君のアーメン　とてつもなくバールのようなもののアーメン
壊れてるならもう一度壊そうよ　holy fuckin' shit　死のうよ",GOD,,3,,,"Nov 10, 2025 8:05 pm",https://twitter.com/kurage_pancake,金井水月,CC BY-NC-ND 4.0
"夢の縁を辿っているコンビニの駐車場にて去りぬるきみを

鍋の素も並び出して冬が来たきみはいないが鍋は食べたい

今晩は満月らしい狼になれないぼくはスマホを閉じた",『月が見えない』,,3,,,"Dec 5, 2025 12:52 am",https://twitter.com/txT121omOV33333,美波有希,CC BY-NC-ND 4.0
"脳内のBGMがマライアになってしまえば冬がはじまる

カラオケで別れの曲を歌うとき別になにも考えてなかった

シスターが陽気に歌う映画見るいつもおんなじところで潤む",それでもいつも歌っていたい,,3,,,"Dec 8, 2025 7:17 pm",https://twitter.com/suimitudou16,睡密堂,CC BY-NC-ND 4.0
"黄昏の海は黄金に染められてわれを運んでゆくかざ車

橙をその身に受けて母と子はひかりの舟に運ばれてゆく

黄昏の赤に還っていく海へ母を運んでゆく車椅子 ",ひかりの航路,,3,,,"Nov 26, 2025 10:21 am",https://twitter.com/ogashira_hiriki,大頭非力,CC BY-NC-ND 4.0
"うたをよむときどうしようもなくわたし翼をシュレッダーにかけたいの
快晴のしたはぜーんぶ偽物だ　白夜と極夜の間《あわい》を見たい
二行だけ使われて捨てられたノート　君は何者かになれたかい？
",卒業ソングは嫌いでした,,3,,,"Dec 1, 2025 5:41 pm",https://twitter.com/kensuke_22,katabami,CC BY-NC-ND 4.0
"お茶っ葉を分け合っている旧友がいつか弾くであろうヴァイオリン
うまくやろううまくやろうとしたところでわたしはうまくやれない三章
若葉には若葉と呼ばれない季節　地球　公転　昼夜は歩く",若葉と呼ばれない季節,,3,,,"Dec 2, 2025 7:36 pm",https://twitter.com/osorakukajin,奈路 侃,CC BY-NC-ND 4.0
"波の音を聴くためにきた砂浜はテトラポットに守られている

浜風は鳥たちばかり浮かしてていつも青空の上に立てない

落ちているはずだった貝透明な姿のままで灯台に往く",透明な姿のままで,,3,,,"Dec 2, 2025 7:49 am",https://twitter.com/@Tamonokidesu,戸倉田面木,CC BY-NC-ND 4.0
"漆喰も崩れ落ちてねずみ道
堅牢さなど今は要らなくなって

その谷は時間の流れが凪いでいた 暖かな日向で涙が落ちる

千々に割られたカワラケの星 兵共はあの日ここから発った",城跡,"1首目：明治、大正、昭和と時代を経る程に増える廃城。その今はもう無いがセピアの写真に写る崩れ掛けている城を詠みました。

2首目：朝倉氏の一乗谷。正しい意味で桃源郷であった場所でした。

3首目：戦に出る前、兵達は酒を呑んでその土器(カワラケ)を割る儀式をする。発掘で時々それが出土することがある。",3,,,"Dec 7, 2025 9:05 pm",https://twitter.com/iFb77WoIcv87418,青海波,CC BY-NC-ND 4.0
"詰められた袋の向こう知っている姿と違うあの日の少女
何枚も写真を撮ってくれる割なんでそんなに笑顔がないの
煌々と輝く星の見える夜またねと云って消える背中に",運命,,3,,,"Nov 20, 2025 2:18 pm",https://twitter.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
"父の日に灰皿作る保育所であの頃は知らない多様性
ワンオペと呼ばれる前も母さんは夜なべまでして一人育てた
女から産まれる命女より大事にされる男系男子",多様性,,3,,,"Dec 4, 2025 11:48 pm",https://twitter.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
"とてつもない恋をしているひさびさにまだ打ち明ける勇気は出ない
片方だけ手袋なくす悲しさは彼女を想うつらさに似てる
彼女との間に埋める溝などない彼女の世界に私はいない",とてつもない片想い,年齢から考えればもうこれ以上恋することは難しい。ただ恋愛経験のない私にはとてつもない遥かな道なのだ。,3,,,"Dec 6, 2025 9:38 am",https://twitter.com/Precure_Yoisho,よいしょ上手の高木さん,CC BY-NC-ND 4.0
"針を抜く白衣の指の輝きをヒドロキシ基がさらふ寒い日

今日までと話せば「さみしくなるわね」と紅き痕ある脱脂綿の肌

吐く息の白さにぬれてゐる町の空白に咲くその姫椿
",白い囁き,"長く通った病院の内科を治療のために転院することになり、
その報告をお世話になった看護師にした際の会話を短歌にしました。
最後の採血となっていろいろと思い出すことがありました。",3,,,"Dec 5, 2025 8:44 am",https://twitter.com/kantonoaozora,堀川朽葉,CC BY-NC-ND 4.0
"建物の森を彷徨う無自覚に生態系を狂わせながら
たどり着くことはできたの？探してた環状線のゴールの先に
ざわめいた街になれずに沈黙のわたしは透けてトーキョーになる",感情すらも透明にして,,3,,,"Dec 4, 2025 6:11 pm",https://twitter.com/l0vemash,真朱,CC BY-NC-ND 4.0
"在りし日の【あやしいひかり】ボスキャラにいつ挑むのが最適ですか
わたしたちなにも信仰してません【のろいのことば】誰にとっての
置いてきた古いカセットの奥のほう燈は揺れている【こおりつくいき】",【いてつくはどう】,,3,,,"Dec 8, 2025 4:05 pm",https://twitter.com/ttmx6,畳川鷺々,CC BY-NC-ND 4.0
"運命の赤い糸なんてくだらない そんなものを掴んだ私も

癒えた傷すら疼き出す あなたが気まぐれに縫った皮膚の下

視線から私に絡む赤い糸 気づけばそれはリードのようで",支配,,3,,,"Nov 30, 2025 12:12 pm",https://twitter.com/2K4dayo,空峰 京華,CC BY-NC-ND 4.0
"「ごめん。オレ、東京行くわ」トランプの手札を置いて背を向ける友

この街で始めてこの街で終わるそんな夢みて皆来たのね

この街は帰ってくる街ではないが此処だから咲ける花もある",東京三景,,3,,,"Dec 2, 2025 9:11 pm",https://twitter.com/36aoRu1Re4K4AbR,空虚 シガイ,CC BY-NC-ND 4.0
"今日もまた頑張りましたあたたかい布団にくるまり寝息立てるまで
目覚めるのが悪夢の続きというのなら今日がいい日でありますように
「人並みの幸せ」という深い闇　求めれば求めるほど遠く",人並みという暗闇,人並みの幸せって、実は底なしの闇なのではないかと思うのです。,3,,,"Dec 6, 2025 10:38 am",https://twitter.com/Precure_Yoisho,よいしょ上手の高木さん,CC BY-NC-ND 4.0
"何だって自由自在に操れるそんな未来も明日もこわい
満月は我らが地球を去ったあと変わらずここを照らしつづける
宇宙さえ失ったあと人類は何を支えに生きてゆくのか",人類はどこまでも,,3,,,"Dec 6, 2025 8:31 pm",https://twitter.com/noa_tanka_micra,小川希空,CC BY-NC-ND 4.0
"イカロスの翼みたいな恋だけど飛び立たずにはいられなかった
地平線か水平線かで喧嘩した窓に背中が映っています
飛べるって思ったことがない人に蓋を外してソースを渡す",続く空,,3,,,"Nov 30, 2025 6:05 pm",https://twitter.com/Shinnsyutu2020,宇祖田都子,CC BY-NC-ND 4.0
"虫ピンで止める間もなく羽ばたいた琥珀色した剥製の蝶
溶けていくアイスクリームの雫つけ飛んでくだけのキプリスモルフォ
チョコレートだと思いつつかじったの　本当は蝶だとわかってたけど",もるふぉてふ,,3,,,"Dec 3, 2025 11:35 pm",https://twitter.com/aco_kojin,a個,CC BY-NC-ND 4.0
"君より高いこの背に低い声 身体が心を裏切り育つ

髪ほどく みたいにYが Xに なれば｢ぼく｣は｢わたし｣になれるのに

言えないよ 君がいないと 意味ないの だから今はまだ友だちで",今はまだも友だちで,ノーコメントです。,3,,,"Nov 29, 2025 10:03 pm",https://twitter.com/2K4dayo,空峰 京華,CC BY-NC-ND 4.0
"ははになるのだとおしえられてそだつ娘はひとり海へと向かう
箱庭のなかにうまれた偶像は進化しないと鳥が笑った
毎日をゆくことだけにしがみついているぼくらは何に祈れば",かみさま,,3,,,"Dec 8, 2025 4:39 pm",https://twitter.com/m_iya_o,水也,CC BY-NC-ND 4.0
"レッドカーペットの上でヒロインのまま死なせてね　手首から愛

イエローの線まで下がれ！教科書の上でレモンな恋が爆ぜるぞ！

信号はブルーあたしもブルーまだ死ねない息を止め泳ぐ春",トラフィック・ライト,夜の信号機が好きです。飴玉みたいにキラキラしてる信号機の光を思い浮かべながら、痛いくらいに眩しい感情を詰め合わせた短歌を書きました。,3,,,"Nov 29, 2025 8:50 pm",https://twitter.com/tamuraokita,たむら,CC BY-NC-ND 4.0
"まだ熱い缶のコンポタどばどばと尽きないきみの話がすきだ
バイバイのあとのつま先わたしだけ月に向かって歩く帰宅路
パポ　パポ　きみから届く信号のひかりが<またね>とループでともる",月に向かって歩く,,3,,,"Nov 29, 2025 6:43 am",https://twitter.com/sinachiku_no_yo,萎竹,CC BY-NC-ND 4.0
"君と行くカフェではいつも注文を間違えられる　俺です、ココア
米袋にはH5と書いてあり古古古古古古古古古古古古古
おつかれになりますと子は吾に言う　間違えていて間違えていない",おつかれになります,,3,,,"Dec 2, 2025 6:20 am",https://twitter.com/OkadaDouitsu,岡田道一,CC BY-NC-ND 4.0
"ペディキュアをいつかのために染めあげて寂しさだけが積もるハロウィン

乱痴気の文はどこからあふれたか　昨日のわたしに六文銭やる

おもいだすほくろだらけの男の子　あの夜からカーテンは開けない",仮装,,3,,,"Dec 3, 2025 10:02 pm",https://twitter.com/ima_kaihi,台風のめ,CC BY-NC-ND 4.0
"泣いている子どものうなじを撫でている風には母の成分がある

地下鉄のなまぬるい頬になぞなぞを出され続けて育児といえば

だいすきの手紙はオイルクレヨンでべとべとするほど愛おしかった",風の分析,,3,,,"Dec 8, 2025 5:52 pm",https://twitter.com/spring_bird_gr,はるかぜ,CC BY-NC-ND 4.0
