content,title,author_comment,eiso_count,editor_memo,dummy,create_datetime,author_url,author,license
"ビッグマックの玉ねぎレタスピクルスで野菜はとったと言っとる場合か
カロリーがゼロのコーラで流す午後正しさだけが喉を通らん
紙袋をまるめた音のやさしさにひとりの夜を包んでしまう",野菜たべなよ,,3,,,"Nov 4, 2025 11:48 am",https://twitter.com/nuttarifan,乃木ひかり,CC BY-NC-ND 4.0
"紅葉も見納めだねときみが言う厚手のコート僕はパーカー

望郷に問いかけてみる秋の空輪廻転生新陳代謝

暮れなずむ赤色紅葉踏み鳴らすリズム奏でる生きる喜び",迅る気持ち,秋は物悲しい季節だと思いますがこの季節が好きという想いを込めて,3,,,"Nov 3, 2025 12:51 am",https://twitter.com/txT121omOV33333,美波有希,CC BY-NC-ND 4.0
"雉が鳴き白鷺舞った田畑《でんぱた》は高速開通で消えてしまった
この国は変わってしまった産業も政治も学問も夕暮れの国
政権を明け渡したる前総理は次期政権への力添え頼む",昭和１００年１０月１０日,声が大きいものだけがのさばるようになってしまった我が国。石破前総理の「所感」は最後の「日本の良心」でしたよ。,3,,,"Oct 31, 2025 7:21 am",https://twitter.com/Precure_Yoisho,よいしょ上手の高木さん,CC BY-NC-ND 4.0
"傷ついたレコードみたいに終わらない歌がわたしの心にもある

私には金も美貌もないけれどあなたを映す湖がある

本当の愛はしずかに眠るだけ葡萄一房いま此処にある",在る,,3,,,"Nov 1, 2025 5:33 pm",https://twitter.com/sorapoky,山口絢子,CC BY-NC-ND 4.0
"言葉なく分かり合えない熊言葉しか分からないヒト科ヒト属
知っているはずだ「弱肉強食」の四文字ヒトは強くないこと
この国を狙って熊を白黒に染めるどこかの工作部隊",脅威,,3,,,"Oct 27, 2025 1:04 pm",https://twitter.com/tatsuyananasino,七篠龍也,CC BY-NC-ND 4.0
"好きよりも大好きよりも嫌いって大嫌いって　雨降るキャンプ
メトロノーム触れるきみが光ってからはじけるまでの気体の遅さ
シー　ボルト　フランス　ユー　夢の音が止まったあとの儚い寝落ち",オト,不思議な音たちを詠みたくて作った連作です。,3,,,"Nov 4, 2025 10:18 am",https://twitter.com/modern_illust,modern,CC BY-NC-ND 4.0
"痛みこそふたりを繋ぐ糸だった 癒えればきっと忘れてしまう

傷跡に棲みつく虫になりたくてきみにいじわるばかりした春

俺だけを見ないきみだから好きでした 臆病なのはどっちなのかな",Parasite,,3,,,"Oct 26, 2025 8:08 pm",https://twitter.com/KASA_NORI_,傘糊,CC BY-NC-ND 4.0
"校庭のうらににのうで小屋がありおともだちとはそこで遊んだ
お説教されてるときに左手でシャドウミョルシングしてるからだよ
このあいだ引っ越してきたとこなのにぺろ帝国にもう行っちゃうの？",おかしなおともだち,,3,,,"Nov 4, 2025 4:46 pm",https://twitter.com/ttmx6,畳川鷺々,CC BY-NC-ND 4.0
"カレー味のうんことうんこ味のカレー MBTIが流行っている

見た目より中身が大事ならうんこ味のカレーを選ぶタイプね

カレー味のうんこのにおいを嗅ぎながらうんこ味のカレーを食べる",うんこ味のカレー,,3,,,"Nov 4, 2025 9:17 pm",https://twitter.com/Fumi_Myoi,明井ふみ,CC BY-NC-ND 4.0
"つけられた傷は癒えない 真っ直ぐなきみの想いが貫いたから

雨の中最初で最後の口付けの分からない味が唇なぞる

記憶のきみより背が伸びてようやくきみの心に気がついた冬",Parasite host,,3,,,"Oct 26, 2025 8:24 pm",https://twitter.com/KASA_NORI_,傘糊,CC BY-NC-ND 4.0
"忘れずに水をやってね　この恋をつぼみのままで枯らさないでね
花のように生きられたならモノクロの君の世界に色を差すのに
永遠があるならそれは形などないものかもね　ドライフラワー",花のように,,3,,,"Nov 3, 2025 12:43 pm",https://twitter.com/MishinOga,大賀ミシン,CC BY-NC-ND 4.0
"まわりには田んぼしかないセブンまで19分と教えるスマホ
歩道までせり出している柿の実は秋空を背に誇らしげなり
コンクリでひしゃげてしまった柿の実を踏まないように白いスニーカー",どこにもいけないパーシモン,,3,,,"Nov 5, 2025 12:35 am",https://twitter.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
"カタカナの駅名だけがパッとして低めのビルがまばらな町だ
物件の紹介動画で埋められる苗字みたいな最寄りの駅は
出来たのは四十年も前なのに「新」の冠つけた終点",ローカル,,3,,,"Nov 1, 2025 9:22 pm",https://twitter.com/@hijyouguchi_dot,非常口ドット,CC BY-NC-ND 4.0
"執拗に吸い込み続ける風は今今今今今吹き付けていく
風風風　吹いたところで不快ではない　あの角から少し優しく
説明のできない行方に惑いつつなびくすべてに風を感じる",風風風,,3,,,"Nov 1, 2025 9:12 pm",https://twitter.com/osorakukajin,奈路 侃,CC BY-NC-ND 4.0
"風が鳴りいつかの雲を連れてきて知らないきみを緑雨がふちどる

稲妻がそっと嵐をよびもどす見知らぬぼくに不可逆的雨　

ひるさがりくろねこの尾は手風琴     或るひの翠雨が祈りを燃やす
",metamorphosis〈変容〉,,3,,,"Nov 5, 2025 1:58 am",https://twitter.com/HaL7sg,青兎,CC BY-NC-ND 4.0
"バカでかい場所で切腹とかしたい　アリゾナ・ダイヤモンドバックス
公民館にナックルカーブ投げ込んで一斉に歌い出せジジイたち
この街はバントが少しだけ上手い先輩がいるだけの街　死ね",野球,,3,,,"Oct 20, 2025 8:53 pm",https://twitter.com/kurage_pancake,金井水月,CC BY-NC-ND 4.0
"立ち尽くす目的地しか見なくなるこころは寄り道をしなくなる
簡単に他人《ひと》の痛みを知れなんてセンサーのない計測器かよ
大好きとおんなじくらい大嫌い言葉がだるい責めないけれど",カンスト,感情の飽和状態、倫理の限界、言葉の疲労困憊、生きていくためのこころの機微の制御の難しさを3首にしました。カンストとはカウンターストップの略ですが、「もう無理！」と言う心理を表現したつもりです。,3,,,"Nov 2, 2025 1:39 am",https://twitter.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
"丁寧な言語をつかう猛獣はその名を呼ぶと喉を鳴らした
図鑑には載らない生を教えてよ・バニラトラック・ヒトの獰猛　
生きるって汚いはずだ靭やかなからだの奥の泥に触れたい",ヒトの獰猛,,3,,,"Nov 4, 2025 12:35 pm",https://twitter.com/iam_yukarigohan,ゆかりごはん,CC BY-NC-ND 4.0
"あの家は名前のしらない花がさく花がさくことだけをしってる

ずぶ濡れたあなたの肌に張り付いたシャツが羨ましくて眩しい

牛乳があたたまるまでさみしいの類義語としてふたり、あなたと",名前をしらないしろい花,,3,,,"Nov 3, 2025 9:19 pm",https://twitter.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
"消えたいとここにいたいのあみだくじ引かせぬように傘をひらいた

あいまいな輪郭のまま水際をコキアのように水鳥はゆく

神さまがあなたの前を通り過ぎわたしを先に召しますように
",水際のコキア,,3,,,"Nov 2, 2025 5:56 pm",https://twitter.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
"始まりの一音を吹く 僕たちは何回だってやり直したね
いいじゃないからっぽだってからっぽを響き合わせて奏でた音だ
秋空は50メートル高くなるそのサックスが自由を謳えば",からっぽインストゥルメンタル,,3,,,"Nov 4, 2025 7:19 pm",https://twitter.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
"話しすぎるくちびると共に生きていて降り終えてから気づく秋雨
完了の雨をみている　夜闇にコンクリートがほのかに光って
沈黙のなかで眺める満月のうつくしさ　あとすこし黙るよ",あとすこし黙るよ,,3,,,"Oct 11, 2025 11:07 pm",https://twitter.com/tsujinokika_2,辻野葵果,CC BY-NC-ND 4.0
"遠逝のためにひとりで船に乗る出発時刻は空白のまま

出港を待つ母の手を握りしめ61度目のおやすみなさい

少しずつ船は港を離れゆく時折深く息を吸い込み",『出港』,,3,,,"Nov 2, 2025 6:27 am",https://twitter.com/umi_tsukitokage,ツキミサキ,CC BY-NC-ND 4.0
"ピンクとかフリルやレースは選ばない デートの下着を決める時以外

あなたとは仕事の話をしたくない そんなことより私を抱いて

まだ長いタバコを消してキスをした 熱い身体と冷えた指先",夜想曲,,3,,,"Nov 4, 2025 11:05 pm",https://twitter.com/Makico1204,はる まきこ,CC BY-NC-ND 4.0
"エクステをした少女の睫毛反りあがるピンクのリコリスハートの形
松ぼっくりがオパールになるころにまた会いましょうそれまで元気で
言の葉はいつでも遅れて届くからただただ待つの色なき風を",オパール,,3,,,"Nov 2, 2025 11:43 pm",https://twitter.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
