content,title,author_comment,eiso_count,editor_memo,dummy,create_datetime,author_url,author,license
"Hey diddle, 雌牛は月を飛び越えず降り立ちそこで眠る準備を
ロッテリアの海老カツ曰くふるさとの海よりここは月に近いと
月見っていうのにサニーサイドアップが挟まっているそんな地球だ",月見バーガー,,3,,,"Oct 6, 2025 5:03 pm",https://x.com/hisakatanote,久方リンネ,CC BY-NC-ND 4.0
"「All for one」と書かれた事務所には私のためのあなたはいない
パソコンの冷却ファンが唸る頃　向かいのビルにまばらな灯り
今よりもか弱く生きよ　殺処分されたヒグマのニュースを聞いて",誰がため,,3,,,"Oct 4, 2025 4:59 pm",https://x.com/mouse_not_mouth,ねずみ,CC BY-NC-ND 4.0
"ファミレスのドリンクバーに3時間メロンソーダに何を混ぜよう
透明なサイダー甘くベタついてあの子に言ったお世辞にも似て
ゼロカロリー罪悪感のないコーラ私は罪が欲しかったのに",炭酸飲料,,3,,,"Oct 6, 2025 11:47 pm",https://x.com/RAGE0406,紅生姜天ひやむぎっ,CC BY-NC-ND 4.0
"押し寄せてくる言の葉の波に乗り君のところへ流されている

本当はわかってるんだ僕はもう栞にさえもなれないんだよ

ただそっと文庫の帯のように抱くきみの中身に触れないように",きみの本,,3,,,"Sep 23, 2025 1:28 am",https://x.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
"目の前であなたは嘆くいつだって想い人には選ばれないと
選ぶとは傷つけること誰だって誰かのハズレであって星くず
傷つけて傷つけられてどこだって50番目に明るいポラリス",星だってクズ,,3,,,"Sep 24, 2025 8:30 am",https://x.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
"生活のハイライトとして燦然とキラめいてるマグカップの軌跡

クイックルワイパーの四隅に指を噛まれるたびに削れる　なにか

丁寧に正しく生きていないから容疑者候補に浮上する、多分",ていねいに、くらそう！,,3,,,"Oct 1, 2025 10:55 pm",https://x.com/Itsuki_Mao,しみず,CC BY-NC-ND 4.0
"君に会うはじめて買った特急券　誰もわからぬ大冒険へ
東京の君との恋を始めるの　東京駅でSuica買ったの
長袖を着て来て良かった改札で西より季節早いと気付き",西の田舎娘と恋,これまで切符での乗車しかしたことのない娘の、浮かれて楽しくて仕方のない様子と、季節感が伝われば嬉しいです。,3,,,"Oct 6, 2025 11:19 pm",https://x.com/atashiwanatsume,東雲　夏芽,CC BY-NC-ND 4.0
"取り出した名前をそっと棚に置く混ざるとあとで厄介だから
名前がないつまり身分も区分もないそうして争いがなくなる
取り出した名前を一〇〇年かけ戻すまた争いの一〇〇年がくる",なまえをとりだすおばけ,子どもが自分の描いた絵を「なまえをとりだすおばけ」という名前だと教えてくれ、何だか気に入ってしまい詠みました,3,,,"Oct 4, 2025 8:53 pm",https://x.com/TEN_57577,てん,CC BY-NC-ND 4.0
"地層には太古のささやき虹色のアンモナイトの夢見た欠片
埋もれても薄紅色の艷やかなままさくら貝は君に会うまで
眠りから覚めたばかりの地層には開かれること待つ二枚貝",地層,,3,,,"Oct 6, 2025 3:19 pm",https://x.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
"三日月が残り十二の輪郭と薄ら笑いを昼に浮かべて
半月はMOONのOがDになるMOONである日は実は少ない
完全な円はこの世にないらしい じゃああの月はないということ",MDDN,,3,,,"Oct 4, 2025 10:31 am",https://x.com/kitakitsune77,北狐,CC BY-NC-ND 4.0
"拡散をされて硝子はいつの間にダイヤモンドに変わってしまう
一日デ平安時代ノ一生分、情報ヲ得ルラシイ疲レル
知らなくてよかったことも知りすぎて林檎は落ちるべきじゃなかった",落ちるべきじゃなかった,,3,,,"Oct 4, 2025 7:11 am",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
"はじめての免許更新おそろしく流れ作業でここで踊りたい
教官の話の中で老人がぽてちんと転け眠気が覚める
ペーパーの私は見てるお隣の違反と書かれた紙を横目で",ぽてちん,,3,,,"Oct 6, 2025 5:05 pm",https://x.com/hisakatanote,久方リンネ,CC BY-NC-ND 4.0
"「感想じゃなくてこれでは抜書きよ」だってさ、そんな言葉も知らない
感想が溢れてやまぬ歳になる感想文は求められない
本を読む紐解くかつて本をなど開かなかった私に贈る",かんそうぶん,,3,,,"Sep 20, 2025 6:31 am",https://x.com/tatsuyananasino,七篠龍也,CC BY-NC-ND 4.0
"秋桜の響きの中に広がった宇宙でひとり取り残されて
寂しげな愛でいいから僕にくれ　リンドウはただ揺れているだけ
艶やかな赤白黄色の彼岸花　人には人の地獄があって",秋華繚乱,,3,,,"Oct 2, 2025 5:12 pm",https://x.com/MishinOga,大賀ミシン,CC BY-NC-ND 4.0
"心さえ殺せればいいのだろうかそれはどこに遺棄するのだろうか
意志という物の形を忘れては思い出そうとして立ち止まる
目に映るすべてのものが風景画　世界は生きたがってるらしい",できない、飛翔,,3,,,"Sep 25, 2025 12:47 am",https://x.com/kurage_pancake,金井水月,CC BY-NC-ND 4.0
"息継ぎがヘタクソだから恋なんかしたら一気に溺れてしまう
「推し」なんて便利なだけの言葉にし誤魔化したっていずれはバレる
君が手を振り駆けてきた僕の横通り過ぎてくそれを目で追う",ビート板の恋,好きなんだけど、好きという気持ちに素直になれない心境を、短歌にしてみました。遠い昔の記憶の断片を繋げて紡ぐ作業です。,3,,,"Sep 26, 2025 12:08 pm",https://x.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
"甲子園敗北決まり肩落とし重い足取り並ぶホーム前

甲子園持ち帰る土勲章で青春の夢いつまでも胸に

甲子園ベンチの前で振り返る空にたなびく日の丸の旗",甲子園,高校野球は勝ち進む者より、敗れ去っていく者が美しく感じます。,3,,,"Sep 28, 2025 9:46 pm",https://x.com/kazeki_mori,森風輝,CC BY-NC-ND 4.0
"オールカマー2025　恩赦されていると思い込んでいる僕たちは
生命の形を歪めてきた君は美しすぎるから　火車回る
来世でも会えるだろうか　会えないだろう　何度でも犯し続けるから",現世／中山競馬場にて,,3,,,"Sep 24, 2025 11:38 pm",https://x.com/kurage_pancake,金井水月,CC BY-NC-ND 4.0
"やぶりかたがわからない約束こころぎざぎざオレオの袋
息が死んでしまいそうな雑踏で子供が手放す風船の行方
氷を舌で溶かして火傷してるのかと思うなにもかも熱っぽい
",こころぎざぎざ,,3,,,"Oct 6, 2025 11:54 pm",https://x.com/zeronokamides,ゼロの紙,CC BY-NC-ND 4.0
"働いたら負けと書かれたTシャツをスーツの下に着て出社する
違いますプロデューサーは副業じゃないですそっちが本業なので
ねえお願い魔法をかけてシンデレラおっさんが輝く日のために",お願いシンデレラ,,3,,,"Oct 3, 2025 10:50 pm",https://x.com/RCodome,汐留ライス,CC BY-NC-ND 4.0
"最寄り駅の最寄り駅で降り浜までは肌まで酸素を感じて歩く

いま急に春風が前で踊っても二度と行かない道に爽籟

波が来て波が戻って永遠と曇天だからあいまいな影
",,,3,,,"Sep 24, 2025 11:22 pm",https://x.com/@Tamonokidesu,戸倉田面木,CC BY-NC-ND 4.0
"うたを詠む一瞬にうたは躰から羽根をひろげて燕となりて
読んだうたと書けないうたのあいだには詠まれ放したうたが漂う
鳥たちは海を揺蕩ううたたちを咥え飛び立ち月へと還す",放つ,,3,,,"Sep 19, 2025 7:51 am",https://x.com/_05_maryo,井山カナ,CC BY-NC-ND 4.0
"木々芽吹き
広がり始める
命の火
走り回るは
風の幼子

うららかに
陽気に映える
我が心
育ちたゆたう
雨も恋しや

四季巡り
年端も超えて
そびえ立つ
山の麓に
命うたかた
",命巡らん,"子供の無邪気な命の芽吹き、
合間にある若き日の揺れ動く心、
そして大人となり自然の中に立つ存在感。
命は繰り返し、巡りながら紡がれていく。",3,,,"Sep 18, 2025 9:49 pm",https://x.com/hiyorino_biyori,日和乃,CC BY-NC-ND 4.0
"あなたからわたしを引き算したときに外れた螺子の音がきこえて

引っ越しのパンダのかおに囲まれて箱には箱の理由があるの

なきがらのポーズ　灯りを消したあと梨のしずくがわたしを結ぶ
",箱には箱の,,3,,,"Oct 5, 2025 9:11 pm",https://x.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
"おばあちゃん！ジャック・オー・ランタンの顔を切って煮物にしたらダメだよ！
オノ持ったごつい男にトリック・オア・トリート？聞かれてこれは強盗
人間のコスプレをしたオバケらの一斉蜂起みたいなパレード",Caper Parade,,3,,,"Oct 2, 2025 9:57 pm",https://x.com/RCodome,汐留ライス,CC BY-NC-ND 4.0
"ため息をめいっぱいまで吸いこんだ降り出しそうな空にも光芒
星が墜つなんて言うなよたくさんの祈りのために流れた星を
ピリオドを打てばすべてが過去になる歩き続けるためにポラリス",星を仰ぐ,,3,,,"Oct 5, 2025 7:55 pm",https://x.com/Linon_non,りのん,CC BY-NC-ND 4.0
"ミイちゃんはどうしたんだよ、ドラえもん！ガストのロボに恋するなんて
あの猫は【ベラボット】っていうらしい中国出身性別不明
「好きです」と正面に立ち告白をすれば言われる「どいてほしいにゃ」",猫型ロボットの恋,,3,,,"Oct 3, 2025 5:26 pm",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
"↓↘→+Pで繰り出した謝罪のメールでまずは1勝
だきしめてパイルドライバーこのほしのかたちの一筆書きなのだから
宙を舞う昇竜拳は下を押し一度しゃがんでから放たれた",ストリートファイター,,3,,,"Oct 4, 2025 8:44 pm",https://x.com/matsuqing,沙々キハム,CC BY-NC-ND 4.0
"右足を持ち上げようとしてみても皿からこぼれたプッチンプリン
解答はひとつではない　なぜフォローされたか分からず月が汗ばむ
質問で返してこないで、茹で時間過ぎても鍋で泳ぐそうめん",こわい,,3,,,"Sep 19, 2025 11:37 pm",https://x.com/tsujinokika_2,辻野葵果,CC BY-NC-ND 4.0
"こっそりと幼い君を見に行って　なりたい君で胸いっぱいに
こっそりと幼い君を見に行って　知りたい君の痛みも声も
こっそりと幼い君を見に行って　あいする君のただそのままを",タイムマシーンがあったなら,タイトル通りです。,3,,,"Oct 6, 2025 11:24 pm",https://x.com/atashiwanatsume,東雲　夏芽,CC BY-NC-ND 4.0
"お湯がすぐ沸くからという君がいた無下に出来ない種の季節で
ずれながら枝垂れるだろう稲草に冷えの手先は一人ずつ寝る
透明な肩にひっつく籾殻を浚う西高東低なひび",お湯が冷える,,3,,,"Oct 5, 2025 10:59 pm",https://x.com/sai_goppe,小式こう,CC BY-NC-ND 4.0
"友よ、嘘をついたんだね 僕が恋するひとがこの子だと気づいて
ココロ折れた原因は失恋という陰口 僕は知らずにいた
ひとり夜にあのひとの名を呼んでみるつながる糸は見えないけれど
",片恋上手恋愛未満,"結婚もいていませんし、なんなら彼女いない歴＝年齢です。
アラカンが恥ずかしげもなくこんな歌を作るのを笑ってやってください。",3,,,"Oct 2, 2025 10:08 pm",https://x.com/Precure_Yoisho,よいしょ上手の高木さん,CC BY-NC-ND 4.0
"地球儀で見れば小さいこの町のがん細胞が酷く大きい

どこからが現実だろう　あの父が朝から晩まで家事をしている

ぶかぶかになってく母の普段着を詰める時さえ泣けないなんて",地球儀で見れば小さい,がんの診断を受けた母を持つ友人の話を元に組み立てました。治療を開始してもうすぐ一年になるそうですが「未だに母さんや父さんの前で泣けない」「現実だって思えない」と言って、私の前でも泣きませんでした。お母様やお父様と過ごす時間をしっかり歩んでいけるなら、泣けなくてもいいのではないかと思っていますが、友人にとっては綺麗事にしか聞こえないのだろうと思い、何も言えませんでした。癌は残念ながら珍しい病院ではありませんから、いつか私が友人のような立場になった時に現実を受け止められるよう、自分の中にとどめておくために、今回三首連作の形にしました。,3,,,"Oct 6, 2025 9:57 pm",https://x.com/awoi_up20,あをい,CC BY-NC-ND 4.0
"傘の柄に白きテープをゆっくりと巻いて名を書く足立区の民

錠剤のシートを落とす人もいるこの東京で生きてゆく我

空席を探し続ける寝る場所にする人多き自習室にて",この東京で,,3,,,"Oct 3, 2025 11:09 pm",https://x.com/short_poem0505,あだむ,CC BY-NC-ND 4.0
"花畑　走り方にも癖がありどこにいたってわかる熱源
手を離すぶんだけきみが掴むもの愛おしさとは遠さのことだ
特別のままさ！花道に微笑んで　黄色もピンクも春の祝福
",pinky,一番好きなアイドルとは別にいる、特別なアイドルへのこれからの祝福です。,3,,,"Oct 6, 2025 6:48 pm",https://x.com/2537000ly,鳥井景,CC BY-NC-ND 4.0
"だまれ小僧 なんとかハラだの騒いでもひかねぇ大人もここにいんだよ
いいか小僧 お前の好きなジョーシキはテスト以外じゃマルにならねぇ
そうだ小僧 検索なんて後でいい目で見ろビビれ怒れ恋しろ",とにかく小僧,,3,,,"Oct 5, 2025 8:57 pm",https://x.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
"死にたいと思ったときの空は澄み君は元気でなによりなにより
くたびれたシーツも君がいるのなら窓拭きなどに下ろしはしない
シンプルな方がいいんだ背は空けて両手で持てる分だけ持って",君がいるから、というほど強くはないけれど,幼いときから実母とうまくやって行けず、その影響か、学校でもうまくやっていけない時期がありました。学校を休ませてくれるような親ではなかったので、ずいぶんと無理をして通っていたと思います。けっこう記憶がありません。本気で死にたいと思ったことはないのですが、消えたい、いなくなりたいと思ったことは何度もあります。そんな過去の気持ちを混ぜ込んだ連作です。100％、あの頃に対峙する短歌は、いまも詠めません。,3,,,"Sep 28, 2025 4:08 pm",https://x.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
"そらいろのタクシー探す幼い日読んだおはなしの世界を探す

タクシーのドアは茶室の入り口に似てありもせぬ呪文唱える

月面に着地のきぶんタクシーを降りて空気が私をむかえる",ローソンよりファミマ派,,3,,,"Oct 4, 2025 9:34 am",https://x.com/SdkyvYNyii36997,たな,CC BY-NC-ND 4.0
"気まぐれな魔女の一撃腰に落ち汗と呻きはただ漏れるまま
天罰が下されるほど悪いことしてないはずだ　なのにここまで
人の手を借りて積まれた救急車人は独りじゃ生きてかれない",ギックリ腰,先月ギックリ腰をやりました。痛かったです。,3,,,"Oct 6, 2025 3:39 pm",https://x.com/Chiku_tanka,知久,CC BY-NC-ND 4.0
"あなたの引力で粟立つ肌がありそれを撫でていく秋の風

恍惚は微睡みに似て心臓がゆっくりあなたへと脈を打つ

時計がどろり溶けていく嗚呼わたしあなたに惚れて、惚れているんだ",恍惚,,3,,,"Oct 6, 2025 8:32 pm",https://x.com/lumina_hatarake,ルミナ,CC BY-NC-ND 4.0
"脚の骨を折った馬のごと起きられない焦燥に取り残されて朝

とりどりの薬は星屑　真昼間に沢山飲めば私は銀河

真夜中の冷蔵庫の中なんでも良い餓えた深海魚のように貪る",やまい,,3,,,"Sep 20, 2025 9:26 pm",https://x.com/rara_wcat_tanka,アサコル,CC BY-NC-ND 4.0
"自家受粉できる花もあるといふ誰も受け入れずに生きてゆけたら
美しさは見せかけではないはずで誰の前でも素直でいたい
きっと今、必要なのは水だけでそう水だけでただ雨を待つ",受粉,,3,,,"Oct 6, 2025 3:18 pm",https://x.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
"ほしいものリストを眺め気がつけば夕陽が赤い午後五時の部屋
窓辺へと迫る夕闇　焦燥が僕を捉えてもう動けない
秋風に波立つ水面ああ神よ平らな心を僕にください",九月病,,3,,,"Oct 2, 2025 12:32 pm",https://x.com/MishinOga,大賀ミシン,CC BY-NC-ND 4.0
"『誕生日』あたし16 大人だわ！大人の動画ついに見れるわ　　　

ワクワクよ大人の動画、見よみんな動画を選ぶ怒られたのよ　　　

何故かしら？大人の動画、大人なの皆大人なの「1人でみるわよ」",ピュア過ぎる,16さいを迎えた本人が、大人の仲間ということで大人のコンテンツの動画を大人たちみんなで楽しんで見よう！とするも家族に怒られて1人で見るものかと学ぶピュア過ぎる気持ちを現しました,3,,,"Sep 29, 2025 3:18 am",https://x.com/https://x.com/sta6251,すた6251,CC BY-NC-ND 4.0
"発熱の夕暮れに母早退しビニル袋に白桃ゼリー

高級なゼリーを彼は買ってくる夫婦喧嘩の白旗代わりに

面会に出向いたわれに微笑んでゼリーの水を母は差し出す",ゼリーの思い出,,3,,,"Sep 27, 2025 10:13 pm",https://x.com/morning__calm,朝凪たまご,CC BY-NC-ND 4.0
"「食べちゃいたい」なんてセリフはよくあるがリアルに差し出すタイプは初めて

バタコさんのような明るい脇役が帰宅後啜るカップラーメン

新しい顔をください　次からはできれば二重でお願いしたい",リアルアンパンマン,,3,,,"Sep 26, 2025 5:30 pm",https://x.com/cotori_rin,琴里梨央,CC BY-NC-ND 4.0
"近づいて配膳ロボは過ぎていく私のじゃないドリアをのせて
とりあえずパスタ来たから人生の間違い探しはいつも途中で
同じパフェ食べてる隣の幼子と共犯者めく視線を交わす",family less,,3,,,"Oct 5, 2025 1:50 am",https://x.com/kijousan,宇井モナミ,CC BY-NC-ND 4.0
"執着に色をつけたらたぶん赤　酸化する間もなく溢れる血

深夜二時、非公開リストに閉じ込めた君のつぶやき見ているよ

未完成　心の隙間埋められずあなたの愛を愛をください",執着の色,,3,,,"Oct 4, 2025 1:16 pm",https://x.com/_hazamei5,はざくらめい,CC BY-NC-ND 4.0
"生きていてくれればそれで伝説になり損なったロックスターでも
死の香りまとい叫んだあの日から髪の長さだけが変わって
漆黒を描くあなたは光をも癒やす歌声響かせ続ける",over27,,3,,,"Sep 30, 2025 9:12 pm",https://x.com/umefufum,梅ふふむ,CC BY-NC-ND 4.0
"今日の朝、電車の合体したらしい止まらなくなり突然眠る

そこからは書かれていない物語アルミホイルを巻いた右腕

百均のピストル構えた二歳児がママを守るとパパを撃つ　死　死",パパを撃つ,,3,,,"Oct 3, 2025 9:16 am",https://x.com/3404_g_,稲井亮太,CC BY-NC-ND 4.0
"空港で洗った両手　宗教の宗教の宗教の先へ
アフリカの避暑地はどこだおうし座の避暑地はどこだ　爆弾が落ちる
瑠璃色のバスタブ光る恋人の部屋からカップラーメンの臭い",宗教,,3,,,"Oct 2, 2025 8:40 pm",,原必,CC BY-NC-ND 4.0
"風に乗り太鼓の音が近づいて祭りの前の秋の練習
細々と祭りの意義が残ってる田畑少なくなってく町に
有志だけ参加ができる地車を横目に見つつ米買いに行く",だんじり,,3,,,"Oct 6, 2025 4:07 pm",https://x.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
"何者になれない垢がこんなにも群れをなし得る140字
友人の近況だけを知っているまだ黄緑のストーリーズで
飽食の時代に金太郎飴をしゃぶり続ける偏食動画",この世全てが手のひらの上,,3,,,"Oct 4, 2025 10:59 pm",https://x.com/mintozuku,辰野音子,CC BY-NC-ND 4.0
"可逆性　古い絵の具でひっついたスケッチブックをべりべり剥がす
色彩はそういう祭りのように舞うわたしのパース線から逃れて
神童のわたしが生んだ青色のムックが今日もこちらを見ている",EGAKU,,3,,,"Oct 6, 2025 6:49 pm",https://x.com/ttmx6,畳川鷺々,CC BY-NC-ND 4.0
"揺れる影の順路に沿った空間はわたしをきっと鯨に会わせる

星があるから夜空だとシャワー中、目をつぶってる子どもが歌う

眠れずに放り出された暗闇で足掻き続けるカートゥーンの猫",うたたね,,3,,,"Sep 11, 2025 4:41 pm",https://x.com/3404_g_,稲井亮太,CC BY-NC-ND 4.0
"人間が目を開けたまま眠ってる昼間以上に明るい車内
駅ごとに左右に揺れる慣性が適用されるこの車両にも
外国の文字で書かれた行き先は私が帰る街の名である",かえりのでんしゃ,,3,,,"Oct 6, 2025 10:43 pm",https://x.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
"欠損の先の翼が疼いてる
何処に行けども空は青くて

雷龍に噛み千切られた自由と意義が跡形もなく肩甲骨

正体も解らぬ夜の神の膝下眠る君の翼に火をつけた",幻肢痛,,3,,,"Oct 6, 2025 11:55 pm",https://x.com/iFb77WoIcv87418,青海波,CC BY-NC-ND 4.0
"ワクワクよ、見てごらんコノ多種あり味もいろいろ教えて味を

選んだわ！この子に決めた。運命よあなたの味と匂い食すわ　

グツグツと煮立ったお湯を楽しんで、入れてくのよね幸せ間近
",カップラーメン,カップラーメンを選び始め、そして製品を締めて、家に帰ってお湯を沸かしていれ…食べるまでのワクワクを表現しました。どれだけカップラーメンからドキドキとワクワクをカップラーメンと言わずにちょっと怖そうにそして楽しそうに伝えられるか努力しました。,3,,,"Sep 27, 2025 9:44 am",https://x.com/https://x.com/sta6251,すた6251,CC BY-NC-ND 4.0
"パソコンは仇なれども恩人なり病も友も吾に呼び寄せ
白黒のQRコードなぜこれで支払いできるかまだ分からない
AIがヒトの頭脳のコピーならばヒトはこれから何をするのか",仇敵,インターネットの日本での普及期にSEとして配属されました。どうしても合わず鬱になりましたが、このインターネットがあったから友人ができました。なのでITは私にとって仇でもあり恩人でもあるのです。,3,,,"Sep 29, 2025 7:18 pm",https://x.com/Precure_Yoisho,よいしょ上手の高木さん,CC BY-NC-ND 4.0
"湾岸の廃工場のパイプ群　三十六度を奪ってほしい
街灯でポールダンスをする彼の爪先にとまるオオルリアゲハ
轢かれれば栞になれるこの道のまだまだ続くこの道の　花",明け方,,3,,,"Oct 5, 2025 7:13 pm",https://x.com/iam_yukarigohan,ゆかりごはん,CC BY-NC-ND 4.0
"見上げては銀の満月あやしさに帰りの道を失うところ
大潮にあらゆる命を産みだされ改札口は人を吐き出す
羊水に帰りたさつのり今夜だけ君に抱かれて胎児の姿勢",in utero,,3,,,"Oct 6, 2025 11:05 pm",https://x.com/mizunonemuri1,水の眠り,CC BY-NC-ND 4.0
"陽をさけて　木陰にいつく　つく法師
生の限りを　鳴いて響かす
遠雷に　ひかりを添えて　はこぶ風
にしへひがしへ　鳥は首振る
高らかに　そらをただよう　まだら雲
明日出かけたい　てるてる坊主",野分前　窓から眺めて　ひとり連歌,"連作初投稿
時間をかけて作るべきでした
が、思い立ったのでまずは動きます",3,,,"Oct 6, 2025 11:50 pm",https://x.com/Oda_kimyo,奇妙丸,CC BY-NC-ND 4.0
"眠剤を飲んだ　これ以降(これ以前も)何も信用しないでください
戦争をさせようとする為政者にやさしくなれない民草である
クソ・ガキ・デ・ラ・マンチャ　別にラ・マンチャに行ったことはないけどクソ・ガキ",何も信用しないでください,,3,,,"Sep 27, 2025 1:33 am",https://x.com/osorakukajin,奈路 侃,CC BY-NC-ND 4.0
"いつまでも一緒に生きていけないしいつ終わろうが変わりはしない
キャンバスは黒に近付き空白の余地もなければ姿も見えず
後悔をするなら最初から君と出会わなければ錆びることなく",ごめんね,,3,,,"Sep 30, 2025 2:57 pm",https://x.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
"キッチンを守ってみせるピカピカに憎らしいのは油のハネよ


もはや趣味ぬめる暇さえ与えない暇さえあればキッチンを拭く


磨き上げほれぼれとするキッチンを鑑賞してはニンマリとする",敵は滴(てき),,3,,,"Oct 5, 2025 3:00 pm",https://x.com/daigakuimo3717,山野たみ,CC BY-NC-ND 4.0
"・宿題を夜11時にやるおれは90歳でアラスカに行く
・良くないがわたし以外の友達があなたにはいて少しさみしい
・人生を助けて助けてクレメンス己を救えるのは自分だけ",毎晩,夜になるとメンタルが傾きますよね！毎晩考えていることを連作にしました。,3,,,"Oct 6, 2025 5:53 pm",https://x.com/tanu_osrdrgn,おしりドラゴン,CC BY-NC-ND 4.0
"タクシーの窓から見えるまんまるの月まではあと３キロ　揺れる

月からはよく見えないね、君のことどこにいたって心は見えない

「どうだった？」（君が居ないと月なんて）「んー微妙かな、はいお土産」",月まで3キロ,,3,,,"Oct 6, 2025 9:54 pm",https://x.com/aoha_tsukise,月瀬 葵葉,CC BY-NC-ND 4.0
"レストラン配膳に来るネコロボに頭下げる私を見る客

注射針折れて返った腹筋に昨今の運動効果みる

Googleは知ったかぶりにゃいいけれど誰も責任取っちゃくれない",『反射的に』,考える前に思わずやってしまうこと、それに自身と現代詠を重ねました。,3,,,"Oct 1, 2025 2:43 am",https://x.com/@aca_tabby,眠る金魚,CC BY-NC-ND 4.0
"グラタンを好きと言っていた気がして、だから慣れないことをしました
違《たが》わない感覚的な愛しいを喪失しないための別れを
君に似た笑い方をする人の吸う息の音さえも似ていてかなしい",だから慣れないことをしました,,3,,,"Sep 27, 2025 1:17 am",https://x.com/osorakukajin,奈路 侃,CC BY-NC-ND 4.0
"リヴァプールとマンチェスターに置いてきたぼくの初恋と呼ばれるもの

青い空だからノイズを鳴らしたいこの悲しみはギターの歪み

錆びた弦と指のタコが唯一の生きた証だったあの頃は",あの頃,あの頃音楽がすべてだった自分へ,3,,,"Sep 27, 2025 11:14 pm",https://x.com/txT121omOV33333,美波有希,CC BY-NC-ND 4.0
